SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 DBL,"0810000468067736",74.1678618704,29.5409686831
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 8 LGW(A),"0810000469068067",74.0547774388,29.5502743439
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 8 LGW(B),"0810000469068066",74.0340918366,29.5447248567
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 9 LKS(A),"0810000469068059",73.9855435626,29.5504870399
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 16 HMH,"0810000468067687",74.3331507708,29.5605508483
Sangaria,Hanumangarh,Rajasthan,village,CHAK  1 IDG,"0810000466067146",74.3733930030,29.9128103739
Sangaria,Hanumangarh,Rajasthan,village,CHAK 9 IDG,"0810000466067157",74.2752070402,29.9070506949
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 10 B L W,"0810000469067960",73.8647660436,29.6364212077
Tibi,Hanumangarh,Rajasthan,village,CHAK 7 KHR,"0810000467067321",74.5631933412,29.7167278365
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 K K W,"0810000468067618",74.2918314956,29.7086925625
Tibi,Hanumangarh,Rajasthan,village,CHAK 18 GGR,"0810000467067401",74.4373165654,29.5398861025
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 10 SSW(A),"0810000468067795",74.3622308889,29.5373642777
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 14 SSW,"0810000468067797",74.3310898966,29.5296377829
Tibi,Hanumangarh,Rajasthan,village,CHAK 5 TLW,"0810000467067416",74.5698172308,29.5426375658
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 9 L G W,"0810000469068081",74.0480210084,29.5304486154
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 24 J R K,"0810000469068021",74.0483744407,29.6285036945
Tibi,Hanumangarh,Rajasthan,village,CHAK 9 CDR,"0810000467067374",74.5740590006,29.6147248710
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 25 J R K,"0810000469068022",74.0317753461,29.6293292590
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 27 J R K,"0810000469068023",74.0150856645,29.6295789234
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 5 HDPB,"0810000469068005",73.9733455031,29.6282071977
Tibi,Hanumangarh,Rajasthan,village,CHAK 1 TLW(A),"0810000467067419",74.6111822458,29.5213752135
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 18 S S W,"0810000468067765",74.2996891506,29.5182815752
Tibi,Hanumangarh,Rajasthan,village,CHAK 11 GGR,"0810000467067406",74.4903128973,29.5259655199
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 15 STG(A),"0810000468067751",74.1966510823,29.5171870448
Tibi,Hanumangarh,Rajasthan,village,CHAK 14 NGC,"0810000467067378",74.5089955556,29.6014401192
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 22 MOD,"0810000469068045",74.0256918470,29.5875584066
Tibi,Hanumangarh,Rajasthan,village,CHAK 4 H M H,"0810000467067355",74.4108144314,29.5896226661
Tibi,Hanumangarh,Rajasthan,village,CHAK 27 NGC,"0810000467067360",74.4405373264,29.6002432560
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 21 M O D,"0810000469068053",74.0053058173,29.5884880662
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 STG,"0810000468067716",74.2231820904,29.5865777352
Tibi,Hanumangarh,Rajasthan,village,CHAK 10 CDR(B),"0810000467067375",74.5509894989,29.6121178244
Tibi,Hanumangarh,Rajasthan,village,19 NGC(B),"0810000467067381",74.4681849957,29.6102322092
Tibi,Hanumangarh,Rajasthan,village,CHAK 29 NGC,"0810000467067359",74.4328714128,29.6044950864
Tibi,Hanumangarh,Rajasthan,village,CHAK 30 NGC,"0810000467067358",74.4259682670,29.6042227274
Tibi,Hanumangarh,Rajasthan,village,CHAK 2 NGR,"0810000467067313",74.4629854004,29.7136075563
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 25 LLW,"0810000468067572",74.1442065706,29.7019415452
Sangaria,Hanumangarh,Rajasthan,village,CHAK 4 L L W,"0810000466067273",74.3607180759,29.7123569911
Sangaria,Hanumangarh,Rajasthan,village,CHAK 9 NKR,"0810000466067172",74.3197117332,29.8472129437
Sangaria,Hanumangarh,Rajasthan,village,CHAK 10 BGP,"0810000466067215",74.4898075124,29.8523164205
Sangaria,Hanumangarh,Rajasthan,village,CHAK 8 BGP,"0810000466067214",74.5003403623,29.8537436064
Sangaria,Hanumangarh,Rajasthan,village,CHAK 7 NKR,"0810000466067171",74.3324670311,29.8475317151
Sangaria,Hanumangarh,Rajasthan,village,CHAK 2 SNG,"0810000466067208",74.5472636819,29.8530354768
Sangaria,Hanumangarh,Rajasthan,village,CHAK 7 BGP,"0810000466067213",74.5095375962,29.8563134284
Sangaria,Hanumangarh,Rajasthan,village,CHAK 5 BGP,"0810000466067212",74.5191445981,29.8597803132
Tibi,Hanumangarh,Rajasthan,village,CHAK 25 NGC,"0810000467067361",74.4520974552,29.5908610241
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 2 MOD B,"0810000468067715",74.2063840395,29.5901829716
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 STG,"0810000468067718",74.2457113419,29.5889802046
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 MOD,"0810000468067714",74.1939184033,29.5843537760
Tibi,Hanumangarh,Rajasthan,village,CHAK 26 N G C,"0810000467067361",74.4448358021,29.5931825674
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 6 LGW,"0810000469068070",74.0853921318,29.5432742537
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 SSW,"0810000468067801",74.3929203135,29.5515408934
Tibi,Hanumangarh,Rajasthan,village,CHAK 19 GGR,"0810000467067362",74.4421160635,29.5658461257
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 SNM,"0810000468067724",74.2682148081,29.5620148771
Tibi,Hanumangarh,Rajasthan,village,CHAK 5 GGR,"0810000467067425",74.5129676871,29.5156060630
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 7 SSW,"0810000468067805",74.3985115406,29.5236305983
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 7 P B N,"0810000469068076",74.1133378410,29.5159000375
Tibi,Hanumangarh,Rajasthan,village,CHAK 3 TLW,"0810000467067418",74.6003352034,29.5316508421
Pilibanga,Hanumangarh,Rajasthan,village,CHAK  10 PBN(B),"0810000469068079",74.0720855942,29.5196953352
Tibi,Hanumangarh,Rajasthan,village,CHAK 2 RK,"0810000467067413",74.5501728508,29.5408226689
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 18 M M K,"0810000468067591",74.2499727649,29.7491973279
Sangaria,Hanumangarh,Rajasthan,village,CHAK 5 DLP,"0810000466067259",74.3574933764,29.7645180506
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 7 DLP,"0810000468067599",74.3286220522,29.7680534434
Sangaria,Hanumangarh,Rajasthan,village,CHAK 4 MJD,"0810000466067256",74.4211610963,29.7728602445
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 23 MJD,"0810000468067584",74.2045510102,29.7524055314
Tibi,Hanumangarh,Rajasthan,village,CAK 10 NGC,"0810000467067377",74.5180177533,29.6070122812
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 8 H M H,"0810000468067681",74.3873563009,29.5944015545
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 K N J,"0810000468067691",74.2881421563,29.5956034626
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 9 H M H,"0810000468067682",74.3800048989,29.5935410727
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 10 H M H,"0810000468067683",74.3728560539,29.5918759293
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 21 LLW,"0810000468067632",74.2066968790,29.6888316178
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 22 LLW A,"0810000468067633",74.1916096949,29.6907490606
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 28 LLW,"0810000468067566",74.1153241140,29.6824411976
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 1 T K W(A),"0810000469067989",74.0157617992,29.6811393755
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 8 L L W,"0810000468067612",74.3344299879,29.6940884860
Sangaria,Hanumangarh,Rajasthan,village,CHAK 5 AMP,"0810000466067200",74.4243984011,29.8604868977
Sangaria,Hanumangarh,Rajasthan,village,CHAK 1 NKR,"0810000466067198",74.4010272712,29.8677695802
Sangaria,Hanumangarh,Rajasthan,village,CHAK 3 NKR,"0810000466067195",74.3679525012,29.8620919396
Sangaria,Hanumangarh,Rajasthan,village,CHAK 2 NKR,"0810000466067196",74.3825629249,29.8653805953
Sangaria,Hanumangarh,Rajasthan,village,CHAK 9 BGP (B),"0810000466067201",74.4645909898,29.8679951648
Sangaria,Hanumangarh,Rajasthan,village,CHAK 4 AMP,"0810000466067138",74.4392608427,29.8695206273
Sangaria,Hanumangarh,Rajasthan,village,CHAK 4 NKR (B),"0810000466067168",74.3451509264,29.8696863905
Sangaria,Hanumangarh,Rajasthan,village,CHAK 15 PTP,"0810000466067160",74.2850301961,29.8608289263
Sangaria,Hanumangarh,Rajasthan,village,CHAK 4 NKR (A),"0810000466067167",74.3642266305,29.8769470177
Sangaria,Hanumangarh,Rajasthan,village,CHAK 13 PTP,"0810000466067161",74.2947693149,29.8630288729
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 17 M O D,"0810000469068028",74.0598436279,29.5993175449
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 20 M O D,"0810000469068026",74.0408511539,29.6012227513
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 44 N G C,"0810000468067670",74.3358151588,29.6096839541
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 1 MOD,"0810000468067696",74.2400848912,29.6174664574
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 42 NGC,"0810000468067672",74.3499869656,29.6181264557
Tibi,Hanumangarh,Rajasthan,village,CHAK 1 TLW(B),"0810000467067420",74.5968258013,29.5150250988
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK  2 MOD9(A),"0810000468067699",74.2215891555,29.6048823279
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 14 JRK(A),"0810000468067639",74.1383344853,29.6211230643
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 N W N,"0810000468800455",74.2992309511,29.6296097075
Tibi,Hanumangarh,Rajasthan,village,CHAK 8 FTP(B),"0810000467067368",74.5085883081,29.6255461323
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 46 NGC,"0810000468067669",74.3299129531,29.6082079683
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 16 M O D,"0810000469068029",74.0682795151,29.6005774141
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 40 NGC,"0810000468067673",74.3577888374,29.6192566586
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 18 M O D,"0810000469068027",74.0518639809,29.6020328530
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 37 M O D,"0810000469067964",73.8865410758,29.6039637143
Tibi,Hanumangarh,Rajasthan,village,CHAK 7 FTP,"0810000467067370",74.5390565569,29.6343702894
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 11 J R K,"0810000468067702",74.1865465996,29.6195758849
Sangaria,Hanumangarh,Rajasthan,village,CHAK 1 NTW,"0810000466067249",74.4850488813,29.8345893428
Sangaria,Hanumangarh,Rajasthan,village,CHAK  2RTP,"0810000466067251",74.4936742448,29.8251951382
Tibi,Hanumangarh,Rajasthan,village,CHAK 3 GGR,"0810000467067424",74.5347442659,29.5140947521
Tibi,Hanumangarh,Rajasthan,village,CHAK 2 TLW,"0810000467067421",74.5807479967,29.5227544164
Tibi,Hanumangarh,Rajasthan,village,CHAK 4 FTP,"0810000467067339",74.5116377090,29.6551830109
Hanumangarh,Hanumangarh,Rajasthan,village,2 STD,"0810000468067661",74.3601226782,29.6537490989
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 JRK,"0810000468067646",74.2126249178,29.6427786369
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 JRK,"0810000468067654",74.2482302480,29.6441435024
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 4 JRK,"0810000468067650",74.2330131876,29.6454843370
Sangaria,Hanumangarh,Rajasthan,village,CHAK 19 MKS,"0810000466067281",74.3775850891,29.6618581183
Sangaria,Hanumangarh,Rajasthan,village,CHAK 20 M K S,"0810000466067282",74.3880677377,29.6511955118
Sangaria,Hanumangarh,Rajasthan,village,CHAK 17 M K S,"0810000466067287",74.4087116875,29.6540654146
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 29 JRK,"0810000469068009",73.9953796295,29.6469371437
Sangaria,Hanumangarh,Rajasthan,village,CHAK 15 MKS,"0810000466067288",74.4186852833,29.6654984520
Tibi,Hanumangarh,Rajasthan,village,CHAK 28 NGC,"0810000467067353",74.4303195171,29.6196593729
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 51 NGC,"0810000468067666",74.3083537364,29.6133982754
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 23 M O D SECOUND,"0810000469068048",73.9704898635,29.5972268594
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 25 M O D,"0810000469068049",73.9536719789,29.5976728604
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 1 H D P,"0810000469068046",74.0052347411,29.6013735249
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 L L W,"0810000468067611",74.3488959823,29.6935939923
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 34 L L W,"0810000469067990",74.0485005691,29.6850816949
Sangaria,Hanumangarh,Rajasthan,village,CHAK 1 PTP,"0810000466067143",74.4021211170,29.8954906135
Sangaria,Hanumangarh,Rajasthan,village,CHAK 3 PTP,"0810000466067148",74.3697570217,29.8971363124
Sangaria,Hanumangarh,Rajasthan,village,CHAK 5 PTP,"0810000466067149",74.3397030037,29.8955233205
Pilibanga,Hanumangarh,Rajasthan,village,CHAK  13 M O D(B),"0810000469068032",74.1056393404,29.5937351715
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 11 MMK,"0810000468067603",74.3039238807,29.7351847828
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 13 MMK,"0810000468067602",74.2895014315,29.7350257536
Padampur,Ganganagar,Rajasthan,village,CHAK 47 B L W,"0809900460065019",73.8645877226,29.6583074618
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 1 DBL(B),"0810000468067737",74.1817493027,29.5480863318
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 1 DBL(A),"0810000468067738",74.1948569420,29.5525469795
Pilibanga,Hanumangarh,Rajasthan,village,CHAK  7 LGW(A),"0810000469068069",74.0737171114,29.5472203777
Tibi,Hanumangarh,Rajasthan,village,CHAK 3 SRW,"0810000467067394",74.5566486769,29.5692548525
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 2 HMH,"0810000468067679",74.4140690742,29.5646559466
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 4 JDW,"0810000468067649",74.2125605190,29.6565773216
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6 JDW,"0810000468067647",74.1921858617,29.6527095695
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 2 JDW,"0810000468067653",74.2406694694,29.6582449294
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 7 STG,"0810000468067728",74.2131101540,29.5661508647
Tibi,Hanumangarh,Rajasthan,village,CHAK 5 SRW,"0810000467067396",74.5334217277,29.5765582580
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 2 P B N,"0810000468067734",74.1425083684,29.5511808653
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 5 L G W,"0810000469068039",74.0805897292,29.5643262357
Tibi,Hanumangarh,Rajasthan,village,CHAK 664 RD,"0810000467067446",74.5641210759,29.5092377571
Tibi,Hanumangarh,Rajasthan,village,CHAK 1 KSP(B),"0810000467067428",74.4766056521,29.5156635156
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 5 LKS(B),"0810000469068057",74.0105900231,29.5559861668
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 8 STG B,"0810000468067730",74.1717033258,29.5644783978
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 3 L G W,"0810000469068037",74.1006841673,29.5572109422
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 7 J R K,"0810000468067699",74.2196082356,29.6217115038
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 18 J R K,"0810000469068017",74.1023937322,29.6181165039
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 1 S T G,"0810000468067693",74.2694077594,29.6268188063
Tibi,Hanumangarh,Rajasthan,village,CHAK 12 F T P (A),"0810000467067350",74.4751916979,29.6405891213
Tibi,Hanumangarh,Rajasthan,village,CHAK 6 FTP,"0810000467067348",74.5149274328,29.6437872719
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 20 J R K,"0810000469068018",74.0912134243,29.6185999934
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 36 M O D,"0810000469067962",73.8706294578,29.6168264504
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 13 J R K,"0810000468067643",74.1656467615,29.6337470018
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 5 HDPA,"0810000469068006",73.9904127383,29.6237291761
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 21 J R K,"0810000469068019",74.0801002483,29.6188651314
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 RRW(B),"0810000468067657",74.3167154624,29.6583762017
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 23 JRK(A),"0810000469068015",74.0557483881,29.6501910115
Sangaria,Hanumangarh,Rajasthan,village,CHAK 7 AMP,"0810000466067222",74.4022472333,29.8425901698
Sangaria,Hanumangarh,Rajasthan,village,CHAK 14 BGP,"0810000466067219",74.4438301622,29.8400596746
Sangaria,Hanumangarh,Rajasthan,village,CHAK 18 AMP,"0810000466067174",74.3056933112,29.8312062649
Sangaria,Hanumangarh,Rajasthan,village,CHAK 11 AMP,"0810000466067194",74.3699492597,29.8424498457
Sangaria,Hanumangarh,Rajasthan,village,CHAK 13 BGP (B),"0810000466067218",74.4576725522,29.8437296308
Sangaria,Hanumangarh,Rajasthan,village,CHAK 8 AMP,"0810000466067197",74.3865042704,29.8501228439
Sangaria,Hanumangarh,Rajasthan,village,CHAK 12 BGP,"0810000466067217",74.4703492720,29.8481046549
Sangaria,Hanumangarh,Rajasthan,village,CHAK 15 BGP,"0810000466067221",74.4325011912,29.8470062567
Sangaria,Hanumangarh,Rajasthan,village,CHAK  1 SNG,"0810000466067210",74.5397429575,29.8540499123
Sangaria,Hanumangarh,Rajasthan,village,CHAK 11 BGP,"0810000466067216",74.4805965955,29.8495765867
Tibi,Hanumangarh,Rajasthan,village,CHAK 2 DPM,"0810000467067337",74.4710899675,29.6536986695
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 12 JDW,"0810000468067639",74.1423491898,29.6474708927
Tibi,Hanumangarh,Rajasthan,village,CHAK 3 D P M,"0810000467067336",74.4550354250,29.6511434659
Tibi,Hanumangarh,Rajasthan,village,CHAK 5 CDR,"0810000467067344",74.5757210462,29.6640401423
Tibi,Hanumangarh,Rajasthan,village,CHAK 1 FTP(B),"0810000467067340",74.5201722491,29.6652203010
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 5 L K S(A),"0810000469068056",74.0206909466,29.5592094653
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 3 L K S,"0810000469068042",74.0359360372,29.5610779132
Tibi,Hanumangarh,Rajasthan,village,CHAK 2 SRW,"0810000467067395",74.5496667207,29.5788464982
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 29 MODA,"0810000469068002",73.9328699057,29.6083835222
Tibi,Hanumangarh,Rajasthan,village,CHAK 8 FTP(A),"0810000467067369",74.5203055364,29.6282215308
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 12 J R K,"0810000468067703",74.1677633810,29.6194515521
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 2 H D P,"0810000469068025",74.0276754392,29.6086707533
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 50 NGC,"0810000468067665",74.3168046552,29.6227567379
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK  38 N G C,"0810000468067675",74.3780311805,29.6233013300
Tibi,Hanumangarh,Rajasthan,village,CHAK 7 CDR,"0810000467067371",74.5695864028,29.6385808339
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 7 HMH,"0810000468067680",74.3878064216,29.5697818257
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 2 L G W,"0810000469068036",74.1198958122,29.5585689797
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 4 SNM,"0810000468067725",74.2428310530,29.5589487613
Pilibanga,Hanumangarh,Rajasthan,village,CHAK  15 MOD(A),"0810000469068031",74.0935906182,29.5938079297
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 6HMH,"0810000468067678",74.3950363711,29.5920273408
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 25 MMK,"0810000468067581",74.2062253755,29.7232854297
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 17 MMK,"0810000468067589",74.2519655074,29.7223389637
Tibi,Hanumangarh,Rajasthan,village,CHAK 2 KHR,"0810000467067303",74.6050251360,29.7353902807
Sangaria,Hanumangarh,Rajasthan,village,CHAK 1 M M K,"0810000466067269",74.3473133147,29.7301495867
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 3 UMW B,"0810000468067554",74.0693755778,29.7257269932
Sangaria,Hanumangarh,Rajasthan,village,CHAK  4 HRP,"0810000466067204",74.4646548687,29.9373854560
Sangaria,Hanumangarh,Rajasthan,village,CHAK  5 HRP,"0810000466067124",74.4386062685,29.9384657957
Sangaria,Hanumangarh,Rajasthan,village,CHAK 12 KSD (A),"0810000466067113",74.3069425253,29.9390760084
Sangaria,Hanumangarh,Rajasthan,village,CHAK 1 KSD,"0810000466067123",74.4188828865,29.9302848786
Sangaria,Hanumangarh,Rajasthan,village,CHAK 2 KSD,"0810000466067122",74.4053749483,29.9302814413
Sangaria,Hanumangarh,Rajasthan,village,CHAK 11 KSD,"0810000466067112",74.3089462921,29.9495923014
Hanumangarh,Hanumangarh,Rajasthan,village,Chak 7 SNM,"0810000468067726",74.2550658987,29.5605110942
Tibi,Hanumangarh,Rajasthan,village,CHAK 10 CDR(A),"0810000467067373",74.5547604004,29.6201298405
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 23 HMH,"0810000468067758",74.2419579792,29.5377267857
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 11 L G W,"0810000469068083",74.0268743209,29.5220877628
Tibi,Hanumangarh,Rajasthan,village,CHAK 4 RK,"0810000467067514",74.5361385733,29.5425257767
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 6 P B N,"0810000469068074",74.1103833057,29.5303889192
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 12 STG,"0810000468067756",74.2192292215,29.5271160118
Pilibanga,Hanumangarh,Rajasthan,village,CHAK  15 LGW(C),"0810000469068086",73.9984823010,29.5270540632
Tibi,Hanumangarh,Rajasthan,village,CHAK 3 SSW,"0810000467067432",74.4234806882,29.5294668636
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 15 LGW(C),"0810000469068086",74.0042824043,29.5220275936
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 21 HMH A,"0810000468067761",74.2675439205,29.5401127249
Hanumangarh,Hanumangarh,Rajasthan,village,9 MOD,"0810000468067709",74.1476905695,29.5846220775
Tibi,Hanumangarh,Rajasthan,village,CHAK 20 NGC,"0810000467067385",74.4821738417,29.5909133354
Tibi,Hanumangarh,Rajasthan,village,CHAK 21 NGC,"0810000467067384",74.4751987781,29.5909418001
Tibi,Hanumangarh,Rajasthan,village,CHAK 22 NGC,"0810000467067383",74.4671868978,29.5897119455
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 24 M O D,"0810000469068050",73.9668459700,29.5800545967
Sangaria,Hanumangarh,Rajasthan,village,CHAK 11 PTP,"0810000466067155",74.2916351632,29.8947720168
Sangaria,Hanumangarh,Rajasthan,village,CHAK 7 PTP,"0810000466067152",74.3193006511,29.8984276659
Sangaria,Hanumangarh,Rajasthan,village,CHAK 3 KSD,"0810000466067144",74.4016218169,29.9054972581
Sangaria,Hanumangarh,Rajasthan,village,CHAK 1 STP,"0810000466067132",74.4940669932,29.9146102160
Sangaria,Hanumangarh,Rajasthan,village,CHAK 5 IDG,"0810000466067151",74.3323223360,29.9112317126
Sangaria,Hanumangarh,Rajasthan,village,CHAK 4 IDG,"0810000466067150",74.3489582677,29.9097109901
Sangaria,Hanumangarh,Rajasthan,village,CHAK  2 IDG,"0810000466067147",74.3599895737,29.9093274546
Tibi,Hanumangarh,Rajasthan,village,CHAK 16 NGC,"0810000467067387",74.4940691430,29.5837962714
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 1 L K S,"0810000469068040",74.0651373007,29.5622267877
Tibi,Hanumangarh,Rajasthan,village,CHAK15 NGC,"0810000467067388",74.5005500211,29.5842318451
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 11 L K S A,"0810000469068001",73.9563306090,29.5637064334
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 2 L K S,"0810000469068041",74.0522355394,29.5654620250
Tibi,Hanumangarh,Rajasthan,village,CHAK 1 KHR,"0810000467067302",74.6001546252,29.7498971616
Sangaria,Hanumangarh,Rajasthan,village,CHAK 3 DLP,"0810000466067267",74.3938755272,29.7546555409
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 10 M M K,"0810000468067600",74.3105389426,29.7512985096
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 22 MMK,"0810000468067586",74.2282202978,29.7482781178
Sangaria,Hanumangarh,Rajasthan,village,CHAK 6 DLP,"0810000466067263",74.3411353050,29.7562888135
Sangaria,Hanumangarh,Rajasthan,village,CHAK 11 MJD,"0810000466067235",74.3411551582,29.7837047618
Sangaria,Hanumangarh,Rajasthan,village,CHAK 3 RTP (A),"0810000466800454",74.4657154405,29.7919517993
Sangaria,Hanumangarh,Rajasthan,village,CHAK 10 MJD,"0810000466067236",74.3568250425,29.7849597494
Sangaria,Hanumangarh,Rajasthan,village,CHAK 7 MJD,"0810000466067238",74.3764387359,29.7942399338
Sangaria,Hanumangarh,Rajasthan,village,CHAK 9 NTW,"0810000466067240",74.3997941391,29.7958482577
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 24 LLW B,"0810000468067569",74.1504358310,29.6826394609
Sangaria,Hanumangarh,Rajasthan,village,CHAK 3 N G R,"0810000466067291",74.4480353200,29.6943700876
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 26 LLW,"0810000468067568",74.1291428269,29.6820619595
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 22 LLW B,"0810000468067634",74.1795526748,29.6867740382
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 9 L L W,"0810000468067616",74.3118165715,29.6937622593
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 17 LLW,"0810000468067629",74.2542855475,29.6963423989
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 2 UTS,"0809900459064803",74.1121118012,29.7168456024
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 27 MMK,"0810000468067577",74.1890374108,29.7185853351
