SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Mandalgarh,Bhilwara,Rajasthan,village,SALIMPURA,"0812200637096218",75.1555184365,25.2494411904
Shahpura,Bhilwara,Rajasthan,village,NAI RAJYAS,"0812200629094886",74.8703258561,25.7845977751
Banera,Bhilwara,Rajasthan,village,BALESRIYA,"0812200630095078",74.6102340592,25.5327014519
Banera,Bhilwara,Rajasthan,village,SARDARNAGAR,"0812200630095068",74.7305077474,25.5280577366
Mandal,Bhilwara,Rajasthan,village,MALAS,"0812200631095209",74.3239602217,25.5241301335
Shahpura,Bhilwara,Rajasthan,village,SURAJPURA,"0812200629094930",74.9749794762,25.6337012015
Shahpura,Bhilwara,Rajasthan,village,ARNIYA RASA,"0812200629094973",74.9524097100,25.5566660984
Banera,Bhilwara,Rajasthan,village,KANWLIYAS,"0812200630095052",74.5325275488,25.5446022260
Mandal,Bhilwara,Rajasthan,village,DEVTHARI,"0812200631095164",74.3078576291,25.5436409289
Bhilwara,Bhilwara,Rajasthan,village,PIPLI,"0812200634095661",74.7550801049,25.2361001571
Sahara,Bhilwara,Rajasthan,village,SATDHUNDHIYA,"0812200633095474",74.3224017460,25.2342897976
Kotri,Bhilwara,Rajasthan,village,BHAKHALIYA,"0812200635095820",74.8447847441,25.2507333091
Jahazpur,Bhilwara,Rajasthan,village,MANOHARGARH,"0812200636095891",75.4237218865,25.6445479114
Asind,Bhilwara,Rajasthan,village,KARNIPUR,"0812200627094577",74.3543499663,25.9359060913
Asind,Bhilwara,Rajasthan,village,SHYOPURA,"0812200627094662",74.3311911779,25.7630478610
Beejoliya,Bhilwara,Rajasthan,village,NAYAGAON,"0812200638096336",75.3074868040,25.1464021997
Mandalgarh,Bhilwara,Rajasthan,village,KEKARIYA,"0812200637096259",75.0247305053,25.1427181795
Beejoliya,Bhilwara,Rajasthan,village,PATIYAL,"0812200638096297",75.2278451977,25.1758734050
Beejoliya,Bhilwara,Rajasthan,village,JHARLI,"0812200638096312",75.1892641031,25.1290846756
Mandalgarh,Bhilwara,Rajasthan,village,MANGANJ,"0812200637096256",74.9887536961,25.1901568068
Bhilwara,Bhilwara,Rajasthan,village,BARA MAHUWA,"0812200634095547",74.7750823412,25.4605781892
Mandal,Bhilwara,Rajasthan,village,LIRRIYA,"0812200631095249",74.5249161476,25.4686318211
Jahazpur,Bhilwara,Rajasthan,village,BHIMPURA,"0812200636095849",75.1577138517,25.7146654482
Jahazpur,Bhilwara,Rajasthan,village,BEKALI KI JHONPARIY N,"0812200636096043",75.1983343292,25.4711816973
Mandal,Bhilwara,Rajasthan,village,UMEDPURA,"0812200631095250",74.5076123787,25.4554983775
Shahpura,Bhilwara,Rajasthan,village,MUNDETI,"0812200629095009",74.8521260080,25.4695847630
Asind,Bhilwara,Rajasthan,village,MOR KA NIMBAHERA,"0812200627094757",74.4858812534,25.5806226226
Bundi,Bundi,Rajasthan,village,MEGHA KRAWAT KI JHONPARIYAN,"0812100626094308",75.4392864026,25.2971718656
Bundi,Bundi,Rajasthan,village,NAROLI,"0812100626094538",75.5050205142,25.0377383661
Asind,Bhilwara,Rajasthan,village,KHUMANPURA,"0812200627094753",74.5570753505,25.6143003570
Mandal,Bhilwara,Rajasthan,village,BHERU KHERA,"0812200631095218",74.3942733258,25.6032425046
Shahpura,Bhilwara,Rajasthan,village,NASARDA,"0812200629094957",75.0077139199,25.6101979359
Mandal,Bhilwara,Rajasthan,village,KHAKHRIYAKHERA,"0812200631095300",74.3819903323,25.3558426174
Kotri,Bhilwara,Rajasthan,village,GARARI KHERA,"0812200635095726",74.8551389983,25.4320053433
Banera,Bhilwara,Rajasthan,village,CHIMANPURA,"0812200630095086",74.6270381882,25.4514597368
Beejoliya,Bhilwara,Rajasthan,village,TIKHI,"0812200638096293",75.2742353211,25.2036728689
Sahara,Bhilwara,Rajasthan,village,JABARKIYA,"0812200633095516",74.3755255356,25.1722238571
Bhilwara,Bhilwara,Rajasthan,village,SAGATPURA,"0812200634095617",74.5821046754,25.1859754714
Sahara,Bhilwara,Rajasthan,village,MANGLAS,"0812200633095468",74.3874363435,25.2057225432
Mandalgarh,Bhilwara,Rajasthan,village,SAND,"0812200637096182",75.0259925494,25.2306119364
Banera,Bhilwara,Rajasthan,village,LASARIYA,"0812200630095096",74.7574603665,25.5069325145
Mandal,Bhilwara,Rajasthan,village,LUHARIYA,"0812200631095259",74.4280700578,25.4830973185
Mandalgarh,Bhilwara,Rajasthan,village,ACHLAJIAKA KHERA,"0812200637096123",75.2257180941,25.3481659396
Mandal,Bhilwara,Rajasthan,village,CHATARABHUJPURA,"0812200631095307",74.4394026393,25.3258246088
Mandalgarh,Bhilwara,Rajasthan,village,RUPAREL,"0812200637096126",75.2817410006,25.3365887551
Raipur,Bhilwara,Rajasthan,village,REWARA,"0812200632095368",74.3086302984,25.3324103798
Mandalgarh,Bhilwara,Rajasthan,village,THAL KALAN,"0812200637096095",75.0974617536,25.3565912300
Jahazpur,Bhilwara,Rajasthan,village,MEWASA,"0812200636096080",75.2892322330,25.3783440833
Jahazpur,Bhilwara,Rajasthan,village,KALABHATA,"0812200636095863",75.3164289354,25.7246569425
Jahazpur,Bhilwara,Rajasthan,village,BAWARI,"0812200636096082",75.0764910727,25.6244530720
Asind,Bhilwara,Rajasthan,village,MANGLAS,"0812200627094754",74.5475405426,25.6065381909
Asind,Bhilwara,Rajasthan,village,EIRO KA KHERA,"0812200627094700",74.3965337012,25.6445750589
Beejoliya,Bhilwara,Rajasthan,village,KISHANNIWAS,"0812200638096340",75.3519156520,25.1475668774
Beejoliya,Bhilwara,Rajasthan,village,LAXMANPURA,"0812200638096344",75.3694065192,25.1513652885
Beejoliya,Bhilwara,Rajasthan,village,BHUTI,"0812200638096363",75.3558292595,25.1183236820
Beejoliya,Bhilwara,Rajasthan,village,UMAJI KA KHERA,"0812200638096345",75.3346594701,25.1208395133
Mandalgarh,Bhilwara,Rajasthan,village,CIHARAN,"0812200637096263",75.0854239078,25.1443928136
Beejoliya,Bhilwara,Rajasthan,village,BINDRABAN,"0812200638096303",75.2269670304,25.1560182261
Bhilwara,Bhilwara,Rajasthan,village,BHAINSAKUNDAL,"0812200634095632",74.5729517574,25.2248138398
Bhilwara,Bhilwara,Rajasthan,village,AMLI,"0812200634095618",74.5625162276,25.1616777064
Mandalgarh,Bhilwara,Rajasthan,village,BITHALPURA,"0812200637096178",75.0023932849,25.1916480277
Jahazpur,Bhilwara,Rajasthan,village,KHANERIA,"0812200636095958",75.3470775481,25.5343259704
Bhilwara,Bhilwara,Rajasthan,village,AMLI,"0812200634095623",74.6850924559,25.1920706915
Asind,Bhilwara,Rajasthan,village,SABDARA,"0812200627094694",74.3117178486,25.6940787951
Jahazpur,Bhilwara,Rajasthan,village,KESHOBILAS,"0812200636095865",75.3004972549,25.7353383909
Mandalgarh,Bhilwara,Rajasthan,village,GUDHA,"0812200637096128",75.2876958609,25.3621965175
Mandal,Bhilwara,Rajasthan,village,SOJI KA KHERA,"0812200631095268",74.3164835151,25.4369443074
Jahazpur,Bhilwara,Rajasthan,village,MAL KA KHERA,"0812200636096014",75.2858207265,25.4682306367
Bundi,Bundi,Rajasthan,village,LAKSHMIPURA,"0812100626094528",75.6773979892,25.2471306964
Bundi,Bundi,Rajasthan,village,PALKAN,"0812100626094522",75.5447275208,25.1640813589
Bundi,Bundi,Rajasthan,village,DORA,"0812100626094520",75.6465890622,25.1851962471
Beejoliya,Bhilwara,Rajasthan,village,RAMRADA,"0812200638096288",75.2915831778,25.2149493591
Mandalgarh,Bhilwara,Rajasthan,village,BHOPALGARH,"0812200637096243",75.2523880140,25.2179317136
Sahara,Bhilwara,Rajasthan,village,SONIYANA,"0812200633095518",74.3485393340,25.1682968835
Bhilwara,Bhilwara,Rajasthan,village,JAWASIYA,"0812200634095610",74.5278633443,25.1950603311
Bhilwara,Bhilwara,Rajasthan,village,KANYAKHERA,"0812200634095616",74.5980952461,25.2038375232
Beejoliya,Bhilwara,Rajasthan,village,KESUBILAS,"0812200638096287",75.3225417192,25.2206315632
Mandalgarh,Bhilwara,Rajasthan,village,NAVALPURA,"0812200637096206",75.1259259590,25.2437057269
Bhilwara,Bhilwara,Rajasthan,village,PHAGNA KHERA,"0812200634095640",74.7133375447,25.2283770374
Mandal,Bhilwara,Rajasthan,village,KALU KHERA,"0812200631095313",74.5236855620,25.4070996771
Banera,Bhilwara,Rajasthan,village,GANESHPURA,"0812200630095105",74.6789943807,25.4224461889
Bhilwara,Bhilwara,Rajasthan,village,BHADALIKHERA,"0812200634095536",74.6113265219,25.4164626744
Bhilwara,Bhilwara,Rajasthan,village,CHHAPRI,"0812200634095539",74.7071013770,25.4191425965
Asind,Bhilwara,Rajasthan,village,INDRAPURA,"0812200627094673",74.3579349128,25.8024302254
Asind,Bhilwara,Rajasthan,village,JAGPURA,"0812200627094625",74.3744941262,25.7966902576
Beejoliya,Bhilwara,Rajasthan,village,JALINDRI,"0812200638096274",75.3564857915,25.3058120134
Kotri,Bhilwara,Rajasthan,village,KANPURIYA,"0812200635095802",74.9377580330,25.3565288397
Hindoli,Bundi,Rajasthan,village,BORDA,"0812100622093844",75.6968773307,25.5580733025
Bundi,Bundi,Rajasthan,village,KHUNETIYAN,"0812100626094313",75.5232578558,25.3574875784
Hindoli,Bundi,Rajasthan,village,GANESHGANJ,"0812100622093712",75.5579603124,25.6368401246
Hindoli,Bundi,Rajasthan,village,PAICH KI BAVRI,"0812100622093685",75.4602929777,25.6355585822
Bundi,Bundi,Rajasthan,village,KISHANPURA,"0812100626094385",75.6214915151,25.2888898143
Bundi,Bundi,Rajasthan,village,BHAWANIPURA,"0812100626094450",75.6539534285,25.2497838395
Kotri,Bhilwara,Rajasthan,village,EKLINGHPURA,"0812200635095697",74.9357113666,25.5355759355
Shahpura,Bhilwara,Rajasthan,village,CHACHLANIYA,"0812200629095001",74.8732396739,25.5208601085
Hindoli,Bundi,Rajasthan,village,GARDHARI,"0812100622093697",75.6726897687,25.7371018017
Hurda,Bhilwara,Rajasthan,village,BHAGWANPURA,"0812200628094799",74.7287417803,25.7877899640
Hindoli,Bundi,Rajasthan,village,FATEHGARH,"0812100622093732",75.3657422066,25.5315375627
Bundi,Bundi,Rajasthan,village,KUMHARIYAN,"0812100626094424",75.5948702371,25.3316275549
Bundi,Bundi,Rajasthan,village,MOHANPURA,"0812100626094310",75.4726039394,25.3201267348
Hindoli,Bundi,Rajasthan,village,JAINIWAS,"0812100622093851",75.6464070026,25.5070094397
Mandalgarh,Bhilwara,Rajasthan,village,SHRINAGAR,"0812200637096138",75.1811675260,25.3126271385
Mandalgarh,Bhilwara,Rajasthan,village,RALAYTA,"0812200637096150",75.0912501184,25.3076613287
Beejoliya,Bhilwara,Rajasthan,village,KAMA,"0812200638096364",75.3696967299,25.1359810873
Bhilwara,Bhilwara,Rajasthan,village,ATUN,"0812200634095564",74.6105158931,25.2951101333
Hurda,Bhilwara,Rajasthan,village,BHILWARA,"0812200628094818",74.5818601863,25.8143533975
Hurda,Bhilwara,Rajasthan,village,GAJSINGHPURA,"0812200628094801",74.6866791890,25.8411329084
Jahazpur,Bhilwara,Rajasthan,village,EKALMEDI,"0812200636096076",75.2200282963,25.3765143206
Mandal,Bhilwara,Rajasthan,village,SAMRATHPURA,"0812200631095305",74.4187173237,25.3576193683
Bundi,Bundi,Rajasthan,village,GOPALPURA,"0812100626094529",75.5027897353,25.3373753627
Jahazpur,Bhilwara,Rajasthan,village,KHEDA,"0812200636095852",75.2235178760,25.6687686263
Asind,Bhilwara,Rajasthan,village,BHILWARA,"0812200627094751",74.5729286574,25.6513213540
Banera,Bhilwara,Rajasthan,village,KISHANPURA,"0812200630095093",74.6881890484,25.4842340543
Jahazpur,Bhilwara,Rajasthan,village,MADHAVPURA,"0812200636095972",75.1189088164,25.4928284759
Mandal,Bhilwara,Rajasthan,village,DAULATPURA,"0812200631095281",74.4125895726,25.4277742466
Banera,Bhilwara,Rajasthan,village,KHERLIYA,"0812200630095103",74.6957321425,25.4404196967
Mandal,Bhilwara,Rajasthan,village,BERAN,"0812200631095283",74.4391712508,25.4273598147
Bhilwara,Bhilwara,Rajasthan,village,SAKARIYA KA KHERA,"0812200634095546",74.8004781428,25.4409481933
Jahazpur,Bhilwara,Rajasthan,village,SAJANPURA,"0812200636096060",75.2231281350,25.4430701283
Bhilwara,Bhilwara,Rajasthan,village,RUPAHELI,"0812200634095558",74.7467947746,25.3121763224
Mandalgarh,Bhilwara,Rajasthan,village,AMILI,"0812200637096119",75.1702444076,25.3390307199
Bhilwara,Bhilwara,Rajasthan,village,DADIYA,"0812200634095649",74.4298649370,25.3141277147
Bhilwara,Bhilwara,Rajasthan,village,RUPPURA,"0812200634095574",74.5019672986,25.3230416738
Bhilwara,Bhilwara,Rajasthan,village,KOCHRIYA,"0812200634095573",74.4877334337,25.3099703331
Mandalgarh,Bhilwara,Rajasthan,village,KACHALA,"0812200637096105",75.1319476220,25.3971601947
Kotri,Bhilwara,Rajasthan,village,SOLANKIYON KA KHERA,"0812200635095817",74.7820106941,25.2625907907
Mandalgarh,Bhilwara,Rajasthan,village,DOLPURA,"0812200637096219",75.1475351608,25.2712296000
Bhilwara,Bhilwara,Rajasthan,village,KALYANPURA,"0812200634095639",74.4161273673,25.2495718586
Bhilwara,Bhilwara,Rajasthan,village,KACHOLIYA,"0812200634095641",74.6829335480,25.2590539275
Mandalgarh,Bhilwara,Rajasthan,village,DHANWARA,"0812200637096237",75.3081985959,25.2592457992
Bhilwara,Bhilwara,Rajasthan,village,JODHRAS,"0812200634095532",74.6169136479,25.3864491974
Bhilwara,Bhilwara,Rajasthan,village,MALOLA,"0812200634095529",74.5918853812,25.3820037231
Jahazpur,Bhilwara,Rajasthan,village,PIPLUND,"0812200636095962",75.2792252170,25.5560973740
Jahazpur,Bhilwara,Rajasthan,village,KHORA KHURD,"0812200636095897",75.3662795293,25.5838110400
Banera,Bhilwara,Rajasthan,village,BALDARKHAN,"0812200630095020",74.7677157882,25.6763445981
Shahpura,Bhilwara,Rajasthan,village,SARDARPURA,"0812200629094862",74.9553718121,25.7552545528
Asind,Bhilwara,Rajasthan,village,BATHERA,"0812200627094651",74.3726473254,25.7365013291
Banera,Bhilwara,Rajasthan,village,DABLA,"0812200630095018",74.7430683719,25.7257380353
Shahpura,Bhilwara,Rajasthan,village,GIRARIYA,"0812200629095003",74.8989233226,25.4991019708
Kotri,Bhilwara,Rajasthan,village,KISHANGARH,"0812200635095793",74.9697806685,25.3400434390
Kotri,Bhilwara,Rajasthan,village,SABALPURA,"0812200635095801",74.9460175026,25.3480532355
Bhilwara,Bhilwara,Rajasthan,village,GUNDLI,"0812200634095576",74.4628681999,25.3259118862
Kotri,Bhilwara,Rajasthan,village,GOTARA,"0812200635095807",74.9219414392,25.3410477698
Bhilwara,Bhilwara,Rajasthan,village,PONDRAS,"0812200634095557",74.7623907425,25.3418163053
Kotri,Bhilwara,Rajasthan,village,MORIAKHERA,"0812200635095712",75.0196907276,25.4550897875
Mandalgarh,Bhilwara,Rajasthan,village,LAXMANGARH,"0812200637096106",75.1442567800,25.4136067690
Shahpura,Bhilwara,Rajasthan,village,PONDIK JI KA KHERA,"0812200629094965",74.9901066694,25.6018154825
Banera,Bhilwara,Rajasthan,village,RUPAHELI,"0812200630095050",74.5413404955,25.5808800203
Jahazpur,Bhilwara,Rajasthan,village,JHALRA,"0812200636095922",75.0890464193,25.6037813372
Jahazpur,Bhilwara,Rajasthan,village,NARANA,"0812200636095923",75.0603362190,25.6015289735
Jahazpur,Bhilwara,Rajasthan,village,UPREDA,"0812200636096070",75.2450402642,25.4445875120
Bhilwara,Bhilwara,Rajasthan,village,HANSIYAS,"0812200634095654",74.7596541479,25.2656336558
Bhilwara,Bhilwara,Rajasthan,village,KUMARIYA,"0812200634095643",74.6953932853,25.2608134810
Sahara,Bhilwara,Rajasthan,village,MAKRIYA,"0812200633095467",74.3959682642,25.2522829033
Mandalgarh,Bhilwara,Rajasthan,village,BIGODHA,"0812200637096158",75.0096528395,25.2646874646
Asind,Bhilwara,Rajasthan,village,RATANPURA,"0812200627094563",74.3471431831,25.5649620130
Beejoliya,Bhilwara,Rajasthan,village,GOPALPURA,"0812200638096334",75.3099281744,25.1096354391
Beejoliya,Bhilwara,Rajasthan,village,GOLAMGARH,"0812200638096308",75.2246680644,25.1188949316
Asind,Bhilwara,Rajasthan,village,DARAWAT,"0812200627094663",74.3482732759,25.7610267794
Hindoli,Bundi,Rajasthan,village,AKLOR,"0812100622093771",75.5316599677,25.5535155369
Shahpura,Bhilwara,Rajasthan,village,SHAMBHUPURA,"0812200629094931",74.8415738070,25.6799579043
Asind,Bhilwara,Rajasthan,village,MATI KHERI,"0812200627094701",74.3952987536,25.6687357873
Jahazpur,Bhilwara,Rajasthan,village,TITORA,"0812200636095847",75.1275207637,25.6927320618
Asind,Bhilwara,Rajasthan,village,GPALPURA,"0812200627094593",74.3740300451,25.8706746584
Asind,Bhilwara,Rajasthan,village,PRATABPURA,"0812200627094763",74.4475639312,25.8825094015
Bundi,Bundi,Rajasthan,village,AMLI,"0812100626094427",75.5798563843,25.3303999799
Jahazpur,Bhilwara,Rajasthan,village,SHAKARPURA,"0812200636095911",75.2221265225,25.6218163385
Banera,Bhilwara,Rajasthan,village,LAMBIYA  KLAN,"0812200630095049",74.6000041507,25.5975659928
Jahazpur,Bhilwara,Rajasthan,village,INDOKIYA,"0812200636095929",75.1136334942,25.6163851238
Asind,Bhilwara,Rajasthan,village,DULHPURA,"0812200627094756",74.5146695996,25.6076196030
Beejoliya,Bhilwara,Rajasthan,village,DOBIYA,"0812200638096352",75.3079973454,25.0849307662
Beejoliya,Bhilwara,Rajasthan,village,AROLI,"0812200638096313",75.2172599774,25.0611440825
Beejoliya,Bhilwara,Rajasthan,village,BRIJPURA,"0812200638096351",75.3265227327,25.0830833383
Beejoliya,Bhilwara,Rajasthan,village,BHERUPURA,"0812200638096385",75.4052990977,25.0911420733
Beejoliya,Bhilwara,Rajasthan,village,MAKRERI,"0812200638096373",75.3825036182,25.0976980899
Beejoliya,Bhilwara,Rajasthan,village,AMAR NIWAS,"0812200638096362",75.3582514189,25.1044984311
Beejoliya,Bhilwara,Rajasthan,village,BILONA BADI,"0812200638096310",75.2288182837,25.0987506352
Beejoliya,Bhilwara,Rajasthan,village,GIRDHAR PURA,"0812200638096324",75.2640231739,25.0937867105
Beejoliya,Bhilwara,Rajasthan,village,SHAMBHUPURA,"0812200638096360",75.3465359386,25.0909910344
Beejoliya,Bhilwara,Rajasthan,village,DEROLI,"0812200638096348",75.3346085525,25.1035338870
Mandalgarh,Bhilwara,Rajasthan,village,SHYAM GARH,"0812200637096267",75.0715763841,25.1306866128
Beejoliya,Bhilwara,Rajasthan,village,MAJISAB KA KHERA,"0812200638096335",75.3180235693,25.1295803719
Mandalgarh,Bhilwara,Rajasthan,village,MOCHARIYA KA KHEDA,"0812200637096226",75.1832963131,25.2471289290
Mandalgarh,Bhilwara,Rajasthan,village,MAHUWA,"0812200637096142",75.1721577837,25.2524385559
Mandalgarh,Bhilwara,Rajasthan,village,BILOR,"0812200637096171",74.9049273324,25.1881003214
Mandalgarh,Bhilwara,Rajasthan,village,BARUNDNI,"0812200637096173",74.9328809877,25.1658325746
Mandalgarh,Bhilwara,Rajasthan,village,FATEHPURA,"0812200637096244",75.2354431067,25.2007139189
Kotri,Bhilwara,Rajasthan,village,MURLIYA,"0812200635095841",74.8004493326,25.1875589976
Jahazpur,Bhilwara,Rajasthan,village,RATANPURA,"0812200636096033",75.1486242057,25.4477656272
Kotri,Bhilwara,Rajasthan,village,BAGDI,"0812200635095713",74.9985912837,25.4379380140
Mandal,Bhilwara,Rajasthan,village,SANTOKPURA,"0812200631095242",74.6093883974,25.4376771189
Jahazpur,Bhilwara,Rajasthan,village,BAKRA,"0812200636096055",75.2696061240,25.4477586831
Kotri,Bhilwara,Rajasthan,village,GOVINDPURA,"0812200635095774",75.0358784162,25.2990872501
Asind,Bhilwara,Rajasthan,village,RAMPURA,"0812200627094583",74.4087360515,25.9315116301
Banera,Bhilwara,Rajasthan,village,RAISINGHPURA,"0812200630095081",74.6099106883,25.4784015556
Mandal,Bhilwara,Rajasthan,village,BHAGWANPURA,"0812200631095224",74.4381861252,25.5356367061
Bundi,Bundi,Rajasthan,village,GOVARDHANPURA,"0812100626094531",75.4501091155,25.1085249902
Bundi,Bundi,Rajasthan,village,PARANA,"0812100626094525",75.4822316188,25.1256233520
Bundi,Bundi,Rajasthan,village,KHARIPURA,"0812100626094555",75.6843420520,25.1030902174
Mandal,Bhilwara,Rajasthan,village,SARAI,"0812200631095272",74.3525822516,25.4001162830
Mandal,Bhilwara,Rajasthan,village,NAVALPURA,"0812200631095280",74.4042974113,25.3948434510
Bhilwara,Bhilwara,Rajasthan,village,TASWARIYA,"0812200634095538",74.6749457186,25.4081744591
Asind,Bhilwara,Rajasthan,village,SAPOLA,"0812200627094586",74.4554915115,25.9177480492
Bhilwara,Bhilwara,Rajasthan,village,DAULAT PURA,"0812200634095603",74.4760689969,25.2028616941
Sahara,Bhilwara,Rajasthan,village,DHANNA KA KHARA,"0812200633095511",74.3401401741,25.2052772469
Mandal,Bhilwara,Rajasthan,village,KAPRIYAS,"0812200631095273",74.3335085137,25.3872771887
Kotri,Bhilwara,Rajasthan,village,ONKARPURA,"0812200635095693",75.0256980025,25.4175806777
Kotri,Bhilwara,Rajasthan,village,SORLI,"0812200635095768",75.0671800400,25.4132745329
Mandalgarh,Bhilwara,Rajasthan,village,MANPURA,"0812200637096201",75.1117544316,25.2471933773
Jahazpur,Bhilwara,Rajasthan,village,GOPIPURA,"0812200636095987",75.2568528932,25.5350143313
Mandal,Bhilwara,Rajasthan,village,GOKULPURA,"0812200631095253",74.4992075609,25.4941700540
Mandal,Bhilwara,Rajasthan,village,MELIYAS,"0812200631095233",74.5097549627,25.5045776247
Bundi,Bundi,Rajasthan,village,KACHHALIYA,"0812100626094521",75.6078984258,25.1712168584
Bundi,Bundi,Rajasthan,village,GARARDA,"0812100626094524",75.4864372515,25.1914146728
Jahazpur,Bhilwara,Rajasthan,village,JAGOLAI,"0812200636095851",75.1980071957,25.6817553314
Bundi,Bundi,Rajasthan,village,KARAR KA BARDHA,"0812100626094344",75.7128782651,25.3776449463
Jahazpur,Bhilwara,Rajasthan,village,DEVPURA,"0812200636095963",75.2398649477,25.5708585058
Asind,Bhilwara,Rajasthan,village,MAL KA KHERA,"0812200627094760",74.5127651970,25.5572702811
Mandal,Bhilwara,Rajasthan,village,SAJANPURA,"0812200631095229",74.4683078557,25.5552839699
Hindoli,Bundi,Rajasthan,village,SWARUPGARH,"0812100622093719",75.4797105300,25.6324374152
Hindoli,Bundi,Rajasthan,village,REN,"0812100622093703",75.6791326573,25.6392581671
Mandal,Bhilwara,Rajasthan,village,ZORAWARPURA,"0812200631095284",74.4265855423,25.4075937592
Kotri,Bhilwara,Rajasthan,village,DHOKIYA KA KHERA,"0812200635095724",74.9082582198,25.4368539695
Jahazpur,Bhilwara,Rajasthan,village,BARJKI  DUNGARI,"0812200636096007",75.3060743523,25.4795236399
Hindoli,Bundi,Rajasthan,village,ANANTGANJ,"0812100622093820",75.6077543925,25.5627504186
Mandal,Bhilwara,Rajasthan,village,BHAGWATPURA,"0812200631095224",74.3653255283,25.3133581043
Mandalgarh,Bhilwara,Rajasthan,village,JINJOLA,"0812200637096125",75.2439921022,25.3332009065
Mandal,Bhilwara,Rajasthan,village,BAGHPURA,"0812200631095296",74.3471785048,25.3164337639
Banera,Bhilwara,Rajasthan,village,GOPALPURA,"0812200630095102",74.7142461587,25.4506020401
Banera,Bhilwara,Rajasthan,village,UPREDA,"0812200630095042",74.7473579679,25.5937299466
Jahazpur,Bhilwara,Rajasthan,village,ITUNDA,"0812200636095893",75.4031777935,25.6215387765
Shahpura,Bhilwara,Rajasthan,village,DHANI,"0812200629094967",74.9567520580,25.6111089092
Beejoliya,Bhilwara,Rajasthan,village,GOVINDPURA,"0812200638096365",75.3795354489,25.1520335280
Beejoliya,Bhilwara,Rajasthan,village,KANER,"0812200638096304",75.2150503390,25.1439647178
Mandalgarh,Bhilwara,Rajasthan,village,AMRITIYA,"0812200637096264",75.0976995658,25.1417032802
Mandalgarh,Bhilwara,Rajasthan,village,DHAMANGHATI,"0812200637096172",74.9048000510,25.1554986555
Mandalgarh,Bhilwara,Rajasthan,village,RAMTHALI,"0812200637096252",75.0691973513,25.1590717748
Beejoliya,Bhilwara,Rajasthan,village,JAWADA,"0812200638096290",75.2998563532,25.1729813143
Mandalgarh,Bhilwara,Rajasthan,village,GOWTA,"0812200637096253",75.0403852733,25.1680838342
Mandalgarh,Bhilwara,Rajasthan,village,DEVALIYA,"0812200637096174",74.9622341605,25.1668217206
Beejoliya,Bhilwara,Rajasthan,village,PHULAN,"0812200638096294",75.2432566952,25.1787377399
Beejoliya,Bhilwara,Rajasthan,village,MANDOL,"0812200638096366",75.3656254313,25.1739874258
Mandalgarh,Bhilwara,Rajasthan,village,MOTRON KA KHERA,"0812200637096255",75.0063511279,25.1658074974
Mandalgarh,Bhilwara,Rajasthan,village,NARSINGH,"0812200637096260",74.9930764502,25.1779544618
Kotri,Bhilwara,Rajasthan,village,UDLIYAS,"0812200635095843",74.8270883735,25.1742745628
Beejoliya,Bhilwara,Rajasthan,village,THARADA,"0812200638096291",75.2855716768,25.1706157127
Mandalgarh,Bhilwara,Rajasthan,village,DAMTI,"0812200637096248",75.1583064400,25.1627240142
Mandalgarh,Bhilwara,Rajasthan,village,DEVIPURA,"0812200637096169",74.9230276887,25.1986470464
Mandal,Bhilwara,Rajasthan,village,RAJPURA,"0812200631095254",74.4832641445,25.4973656182
Shahpura,Bhilwara,Rajasthan,village,KASHIPURA,"0812200629094915",74.9976371344,25.7453163510
Hurda,Bhilwara,Rajasthan,village,PARDODAS,"0812200628094843",74.5459224228,25.7189563774
Mandalgarh,Bhilwara,Rajasthan,village,MEGHPURA,"0812200637096233",75.2539137637,25.3116558163
Bhilwara,Bhilwara,Rajasthan,village,BHOLI,"0812200634095562",74.6818958638,25.2830982851
Hurda,Bhilwara,Rajasthan,village,LAKSHMANPURA,"0812200628094809",74.6941863147,25.7585895209
Kotri,Bhilwara,Rajasthan,village,PAROLI,"0812200635095677",75.0852154769,25.5191368258
Beejoliya,Bhilwara,Rajasthan,village,BHAGWAN PURA,"0812200638096392",75.4310228473,25.0373126763
Mandalgarh,Bhilwara,Rajasthan,village,PITASH,"0812200637096089",75.0871323580,25.4059650346
Kotri,Bhilwara,Rajasthan,village,KAKROLIYA,"0812200635095769",75.0531771491,25.3951526449
Asind,Bhilwara,Rajasthan,village,SARERI,"0812200627094737",74.4383833885,25.6339027105
Banera,Bhilwara,Rajasthan,village,SOMASIYAS,"0812200630095032",74.6763673069,25.6523440195
Shahpura,Bhilwara,Rajasthan,village,NARAYANPURA,"0812200629094937",74.8861785022,25.6688754795
Mandalgarh,Bhilwara,Rajasthan,village,RUPPURA,"0812200637096115",75.1665810694,25.3682824177
Kotri,Bhilwara,Rajasthan,village,RERWAS,"0812200635095754",74.8959775682,25.3477939485
Bhilwara,Bhilwara,Rajasthan,village,JITIYAS,"0812200634095646",74.7332606770,25.2724089499
Mandalgarh,Bhilwara,Rajasthan,village,CHAINPURA,"0812200637096083",75.1047964827,25.4787128913
Jahazpur,Bhilwara,Rajasthan,village,RAWATKHERA,"0812200636095944",75.2366555052,25.6007188743
Mandal,Bhilwara,Rajasthan,village,HEESNIYA,"0812200631095219",74.4446191695,25.5937395541
Shahpura,Bhilwara,Rajasthan,village,PRATAPPURA,"0812200629094981",74.8530801145,25.6175412231
