SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Lalsot,Dausa,Rajasthan,village,DABAR,"0810900537078878",76.2566159332,26.4643014397
Lalsot,Dausa,Rajasthan,village,RAMPURAPANDIA,"0810900537078881",76.2675076584,26.4759641043
Sikrai,Dausa,Rajasthan,village,MORELI,"0810900535078347",76.5088712058,26.7742927456
Dausa,Dausa,Rajasthan,village,KANPURIYA,"0810900536078638",76.3265143487,26.7874159064
Dausa,Dausa,Rajasthan,village,KUNWARPURA,"0810900536078588",76.2827229050,26.7984607619
Dausa,Dausa,Rajasthan,village,BAIRAS,"0810900536078494",76.4773424258,26.8133781101
Lalsot,Dausa,Rajasthan,village,BAD JITA,"0810900537078803",76.2758829350,26.6155392425
Ramgarh,Alwar,Rajasthan,village,PATA,"0810400498072539",76.8473509691,27.7288000496
Kishangarh Bas,Alwar,Rajasthan,village,SARPUR,"0810400497072474",76.8679230640,27.7992205949
Tijara,Alwar,Rajasthan,village,GOTOLI,"0810400496072292",76.9015741220,28.0328938069
Behror,Alwar,Rajasthan,village,JONAICHA KHURD,"0810400493071815",76.4525934079,28.0233071657
Lalsot,Dausa,Rajasthan,village,JITPURA,"0810900537078729",76.2955578489,26.7019232333
Lalsot,Dausa,Rajasthan,village,BHAUNTA,"0810900537078750",76.3800339705,26.7154960271
Dausa,Dausa,Rajasthan,village,BHUDLA BHUTPURA,"0810900536078610",76.2395574428,26.7091784039
Dausa,Dausa,Rajasthan,village,KISHORPURA,"0810900536078636",76.3195558586,26.7543054062
Dausa,Dausa,Rajasthan,village,HINGOTYA,"0810900536078535",76.3178763842,26.8361275811
Baswa,Dausa,Rajasthan,village,ASAN,"0810900533077908",76.5038567390,27.0752982747
Lalsot,Dausa,Rajasthan,village,DOB,"0810900537078763",76.3874407494,26.6652038906
Lalsot,Dausa,Rajasthan,village,GAUDALYAWAS,"0810900537078827",76.1935579755,26.6276039027
Lalsot,Dausa,Rajasthan,village,HAMIRPURA,"0810900537078708",76.2249451729,26.6462456214
Sikrai,Dausa,Rajasthan,village,MANPUR,"0810900535078293",76.6715880574,26.9716104059
Sikrai,Dausa,Rajasthan,village,KHADARPUR,"0810900535078299",76.7343710167,26.9783879492
Baswa,Dausa,Rajasthan,village,NARAYANPURA,"0810900533077977",76.5512209890,26.9833053884
Dausa,Dausa,Rajasthan,village,KHURI KHURD,"0810900536078481",76.2944937366,26.9619756184
Sikrai,Dausa,Rajasthan,village,MARIYARA,"0810900535078289",76.6221493610,26.9712975218
Sikrai,Dausa,Rajasthan,village,LIKHLI,"0810900535078290",76.6319772252,26.9791170712
Dausa,Dausa,Rajasthan,village,SHYALAWAS,"0810900536078560",76.4338905065,26.8307165447
Mahwa,Dausa,Rajasthan,village,BALLUPURA,"0810900534078240",76.9536378339,27.0212180779
Mahwa,Dausa,Rajasthan,village,GAGWANA,"0810900534078211",76.8341127952,27.0218202012
Baswa,Dausa,Rajasthan,village,SUNGARI,"0810900533078026",76.5751715049,27.0098644460
Lalsot,Dausa,Rajasthan,village,TODA THEKLA,"0810900537078962",76.3943610872,26.5316403382
Lalsot,Dausa,Rajasthan,village,JAISIGHPURA,"0810900537078845",76.1679005680,26.5465829283
Lalsot,Dausa,Rajasthan,village,SANWASA,"0810900537078864",76.2390551901,26.5534207440
Sikrai,Dausa,Rajasthan,village,MURLIPUR,"0810900535078322",76.6758803970,26.9476360590
Sikrai,Dausa,Rajasthan,village,DHULKOT,"0810900535078323",76.6666731848,26.9514298777
Sikrai,Dausa,Rajasthan,village,PACHOLI,"0810900535078321",76.6889953848,26.9495419222
Sikrai,Dausa,Rajasthan,village,SIKRI,"0810900535078324",76.6510154880,26.9453459723
Mahwa,Dausa,Rajasthan,village,RAMGARH,"0810900534078173",76.9106006628,27.0507151126
Baswa,Dausa,Rajasthan,village,SABRAOLI,"0810900533077987",76.6124788474,27.1145465469
Baswa,Dausa,Rajasthan,village,DHIGARYA,"0810900533078017",76.5072054051,26.9566528070
Baswa,Dausa,Rajasthan,village,BIJAIPURA,"0810900533077953",76.4591017668,26.9717948833
Sikrai,Dausa,Rajasthan,village,BAMANPARA,"0810900535078288",76.6091752106,26.9670502068
Dausa,Dausa,Rajasthan,village,MALPURA,"0810900536078478",76.2599163900,26.9695976875
Sikrai,Dausa,Rajasthan,village,KARAULI,"0810900535078300",76.7448989351,26.9793610345
Baswa,Dausa,Rajasthan,village,TURWARA,"0810900533078035",76.6149919383,27.0204375690
Dausa,Dausa,Rajasthan,village,RAMPURA (MAHARAJPURA),"0810900536078422",76.2551155914,27.0120139504
Dausa,Dausa,Rajasthan,village,ANANTPURA,"0810900536078591",76.2402833268,26.7947944086
Dausa,Dausa,Rajasthan,village,DAUSA KALAN,"0810900536078534",76.3309291234,26.8643740381
Mahwa,Dausa,Rajasthan,village,KANCHANPUR,"0810900534078277",77.0285251578,26.9006302585
Sikrai,Dausa,Rajasthan,village,SASANDLA,"0810900535078387",76.6149603561,26.8830541419
Sikrai,Dausa,Rajasthan,village,MAURER,"0810900535078383",76.6738102140,26.8932937907
Dausa,Dausa,Rajasthan,village,DEORI,"0810900536078598",76.2035794114,26.7327150553
Lalsot,Dausa,Rajasthan,village,NAYAWAS,"0810900537078735",76.3226866929,26.7251346354
Sikrai,Dausa,Rajasthan,village,ACHALPURA,"0810900535078363",76.5913344590,26.8893847967
Mahwa,Dausa,Rajasthan,village,JAHAJPUR,"0810900534078266",77.0095264249,26.9054677599
Mahwa,Dausa,Rajasthan,village,BARAGAON,"0810900534078267",76.9744587707,26.8964776498
Dausa,Dausa,Rajasthan,village,JIROTA KALAN,"0810900536078520",76.2893334010,26.8890696641
Dausa,Dausa,Rajasthan,village,BHANDANA,"0810900536078517",76.2536652843,26.8855398055
Dausa,Dausa,Rajasthan,village,GANESHPURA,"0810900536078547",76.3595713431,26.8942304860
Sikrai,Dausa,Rajasthan,village,BHALPUR,"0810900535078310",76.7684340565,26.9315671001
Sikrai,Dausa,Rajasthan,village,KALWAN,"0810900535078370",76.6440197429,26.9287310995
Sikrai,Dausa,Rajasthan,village,BASRA,"0810900535078331",76.5786380386,26.9448193491
Baswa,Dausa,Rajasthan,village,BAGDERA,"0810900533077896",76.4354346497,27.0438289873
Baswa,Dausa,Rajasthan,village,JHUTHAHERA KHURD,"0810900533078119",76.7939829188,27.0481292828
Mahwa,Dausa,Rajasthan,village,KAMALPUR,"0810900534078171",76.8943621532,27.0548120034
Lalsot,Dausa,Rajasthan,village,TALAVGAON,"0810900537078869",76.2137019071,26.5070536458
Mahwa,Dausa,Rajasthan,village,THEKRA,"0810900534078196",76.9211361758,27.0398925863
Dausa,Dausa,Rajasthan,village,BIHARIPURA,"0810900536078476",76.2420772953,26.9941456643
Mahwa,Dausa,Rajasthan,village,KIRTI NAGLA,"0810900534078217",76.8752827866,27.0162384343
Dausa,Dausa,Rajasthan,village,HODAYALI,"0810900536078468",76.3406138820,26.9995208926
Mahwa,Dausa,Rajasthan,village,MAUJPUR,"0810900534078213",76.8594905937,27.0166416617
Baswa,Dausa,Rajasthan,village,SUDALA,"0810900533078039",76.6475542057,27.0033494315
Mahwa,Dausa,Rajasthan,village,TUDIANA,"0810900534078167",76.8379618214,27.0634261396
Baswa,Dausa,Rajasthan,village,PANDITPURA,"0810900533077979",76.5881355560,27.0668166343
Mahwa,Dausa,Rajasthan,village,HORIYA,"0810900534078192",76.9581144964,27.0533806182
Baswa,Dausa,Rajasthan,village,MELONI,"0810900533077945",76.5139797713,27.0707197805
Baswa,Dausa,Rajasthan,village,KARERA,"0810900533078083",76.7212209654,27.0839372576
Baswa,Dausa,Rajasthan,village,THIPARA,"0810900533077942",76.5089073166,27.0854663962
Mahwa,Dausa,Rajasthan,village,RAJGARH,"0810900534078154",76.8909205056,27.0855313898
Baswa,Dausa,Rajasthan,village,LILOG,"0810900533077994",76.6195463248,27.0787348208
Baswa,Dausa,Rajasthan,village,DHAPAWAN KHURD,"0810900533077940",76.5221616611,27.0852733313
Baswa,Dausa,Rajasthan,village,CHAINPURA,"0810900533077941",76.5130405987,27.0911060171
Baswa,Dausa,Rajasthan,village,PATHARKHERA,"0810900533078111",76.7649227565,27.0921320329
Mahwa,Dausa,Rajasthan,village,RAJPUR,"0810900534078184",76.9439288436,27.1327504798
Lalsot,Dausa,Rajasthan,village,BAD TATARSINGHNO.3,"0810900537078904",76.3021125069,26.5480502185
Lalsot,Dausa,Rajasthan,village,SALAGRAMPURA CHAK 6,"0810900537078909",76.3134656856,26.5507933500
Lalsot,Dausa,Rajasthan,village,GOKULPURA,"0810900537078830",76.1891847628,26.5889405277
Lalsot,Dausa,Rajasthan,village,UDAIPURA,"0810900537078834",76.2308000995,26.5940409339
Lalsot,Dausa,Rajasthan,village,SHRIYA,"0810900537078807",76.2521609502,26.5920541821
Dausa,Dausa,Rajasthan,village,KALESAR KALAN,"0810900536078440",76.3732449965,27.0616461453
Dausa,Dausa,Rajasthan,village,MAHESRA KHURD,"0810900536078503",76.3497655943,26.9311645151
Dausa,Dausa,Rajasthan,village,BAR DAUSA,"0810900536078501",76.3291142862,26.9376587455
Sikrai,Dausa,Rajasthan,village,GIRDHARPURA,"0810900535078332",76.5643831617,26.9464176955
Mandawar,Alwar,Rajasthan,village,BAGHOLA AHIR,"0810400494071983",76.5723543057,27.9697742696
Mandawar,Alwar,Rajasthan,village,GADUWAS,"0810400494071960",76.5273058108,27.9600508893
Behror,Alwar,Rajasthan,village,BALPURA,"0810400493071870",76.1795580174,27.9808785935
Behror,Alwar,Rajasthan,village,GANDALA,"0810400493071859",76.3063939244,27.9771606460
Tijara,Alwar,Rajasthan,village,SIROLI KALAN,"0810400496072306",76.9021335246,28.0166684252
Kishangarh Bas,Alwar,Rajasthan,village,DAMOKHARBAS,"0810400497072448",76.8303163626,27.7999695922
Baswa,Dausa,Rajasthan,village,KHAIRPUR,"0810900533078074",76.6951152221,26.9933434756
Baswa,Dausa,Rajasthan,village,RANAPARA,"0810900533078072",76.6736524422,26.9924560897
Baswa,Dausa,Rajasthan,village,SOMARA,"0810900533078003",76.5587467017,26.9975278997
Lalsot,Dausa,Rajasthan,village,RAGHUNATHPURA,"0810900537078889",76.2664696783,26.5124497269
Dausa,Dausa,Rajasthan,village,LAWAN,"0810900536078593",76.2084491565,26.7707098300
Mahwa,Dausa,Rajasthan,village,GHAZPUR,"0810900534078237",76.9502140403,26.9797103654
Buhana,Jhunjhunun,Rajasthan,village,NALOT,"0810300489071434",76.0160289695,28.1607802396
Dausa,Dausa,Rajasthan,village,SINDOLI,"0810900536078453",76.3995299335,26.9973299199
Baswa,Dausa,Rajasthan,village,PRATAPPURA,"0810900533078012",76.5393342667,27.0004540610
Mahwa,Dausa,Rajasthan,village,PALANHERA,"0810900534078246",76.9908441645,27.0052353407
Baswa,Dausa,Rajasthan,village,NIHALPURA,"0810900533078088",76.7245937086,27.0602674310
Sikrai,Dausa,Rajasthan,village,SULTANPURA,"0810900535078308",76.7490971775,26.9563630934
Sikrai,Dausa,Rajasthan,village,PATTI SALLESINGH,"0810900535078311",76.7451944620,26.9556146403
Sikrai,Dausa,Rajasthan,village,UDAIPUR,"0810900535078309",76.7739815349,26.9464517931
Dausa,Dausa,Rajasthan,village,PREMPURA,"0810900536078486",76.3783093850,26.9414206057
Baswa,Dausa,Rajasthan,village,ALIAPARA,"0810900533078090",76.7311197991,27.0070850198
Mahwa,Dausa,Rajasthan,village,HASILPUR,"0810900534078202",76.8261717392,27.0387683907
Baswa,Dausa,Rajasthan,village,MOTOKA,"0810900533078079",76.7097591224,27.0254285782
Dausa,Dausa,Rajasthan,village,BAROLI,"0810900536078450",76.3740543231,27.0172505118
Lalsot,Dausa,Rajasthan,village,BARA,"0810900537078999",76.4007699039,26.3926541598
Lalsot,Dausa,Rajasthan,village,RAJPURIYA,"0810900537078856",76.1891160656,26.4935312107
Lalsot,Dausa,Rajasthan,village,RAMSAR,"0810900537078762",76.4662936992,26.5173962495
Lalsot,Dausa,Rajasthan,village,DEVLI,"0810900537078882",76.2797450087,26.4979954047
Lalsot,Dausa,Rajasthan,village,DAWANCHLI KALAN,"0810900537078973",76.4552995100,26.5302561525
Sikrai,Dausa,Rajasthan,village,KORRA KALAN,"0810900535078353",76.5301721927,26.8425793585
Sikrai,Dausa,Rajasthan,village,PATAN,"0810900535078408",76.6316595380,26.8557616058
Dausa,Dausa,Rajasthan,village,BIRASANA,"0810900536078563",76.4734157284,26.8494970200
Sikrai,Dausa,Rajasthan,village,BAIRARA KHURD,"0810900535078356",76.5287476324,26.8704570990
Sikrai,Dausa,Rajasthan,village,JAGSAHABYPURA,"0810900535078415",76.6723159442,26.8775142421
Sikrai,Dausa,Rajasthan,village,MALAWAS,"0810900535078341",76.5121786870,26.8721059555
Mahwa,Dausa,Rajasthan,village,MAUSAMPUR,"0810900534078224",76.9061350429,27.0104188703
Baswa,Dausa,Rajasthan,village,DOLKA,"0810900533077949",76.4899713007,27.0099217239
Baswa,Dausa,Rajasthan,village,NAGAL,"0810900533078094",76.7710772792,27.0087497566
Baswa,Dausa,Rajasthan,village,KOTWALON KA BAS,"0810900533078056",76.6917113246,27.0686992240
Baswa,Dausa,Rajasthan,village,HARNATHPURA,"0810900533077980",76.5922495468,27.0751987251
Mahwa,Dausa,Rajasthan,village,UKRUND,"0810900534078144",76.8737088535,27.1177762765
Mahwa,Dausa,Rajasthan,village,KISHORPUR,"0810900534078150",76.9229545475,27.1316635924
Mahwa,Dausa,Rajasthan,village,SARAOLI,"0810900534078141",76.8338636768,27.1281012894
Lalsot,Dausa,Rajasthan,village,NAPA KA WAS,"0810900537078815",76.2314468818,26.6157488733
Lalsot,Dausa,Rajasthan,village,RAMNAGAR REWARI,"0810900537078704",76.2105039566,26.6739415262
Pahari,Bharatpur,Rajasthan,village,SAMDIKA,"0810500505073849",77.1284628621,27.7689003692
Pahari,Bharatpur,Rajasthan,village,MOTHUKA,"0810500505073878",77.0370739785,27.7367730837
Pahari,Bharatpur,Rajasthan,village,KANCHANNAIR,"0810500505073852",77.1525657823,27.7707237995
Kaman,Bharatpur,Rajasthan,village,NAGLA DUBOKHAR,"0810500506073975",77.2402838400,27.7714327000
Mahwa,Dausa,Rajasthan,village,KHERLA,"0810900534078261",76.9769722475,26.9117899796
Sikrai,Dausa,Rajasthan,village,BURLI,"0810900535078366",76.5994742948,26.9116597200
Sikrai,Dausa,Rajasthan,village,KAILAI,"0810900535078285",76.6683796825,26.9137083711
Mahwa,Dausa,Rajasthan,village,MINAN KA PURA,"0810900534078263",77.0099271441,26.9284820476
Dausa,Dausa,Rajasthan,village,RAIPUR,"0810900536078511",76.2969881070,26.9097950385
Mahwa,Dausa,Rajasthan,village,BARA,"0810900534078260",76.9552601733,26.9177335000
Dausa,Dausa,Rajasthan,village,CHAWAND,"0810900536078538",76.3480974961,26.8403664430
Dausa,Dausa,Rajasthan,village,JAIRAMPURA,"0810900536078533",76.3049469525,26.8335477945
Dausa,Dausa,Rajasthan,village,GUGOLAV,"0810900536078529",76.2928848868,26.8354543326
Sikrai,Dausa,Rajasthan,village,DHIRARI,"0810900535078354",76.5265330495,26.8538082788
Sikrai,Dausa,Rajasthan,village,FARASPURA,"0810900535078401",76.6053641665,26.8457076993
Lalsot,Dausa,Rajasthan,village,BARH GUMANPURA,"0810900537078850",76.1787803796,26.5567652675
Dausa,Dausa,Rajasthan,village,KOTAPATTI,"0810900536078590",76.2563024444,26.7949923513
Sikrai,Dausa,Rajasthan,village,DEWAKHAR,"0810900535078395",76.5893226585,26.7930977250
Dausa,Dausa,Rajasthan,village,KHAWA,"0810900536078575",76.4778816073,26.7776295870
Sikrai,Dausa,Rajasthan,village,MOHCHANGPURA,"0810900535078346",76.4961712901,26.7960473348
Baswa,Dausa,Rajasthan,village,KATARWARA,"0810900533077946",76.5213963188,27.0640490764
Baswa,Dausa,Rajasthan,village,THEKRIAN,"0810900533078080",76.7156942671,27.0583241564
Lalsot,Dausa,Rajasthan,village,BHAUPATPURA,"0810900537078817",76.2204405710,26.6162076220
Lalsot,Dausa,Rajasthan,village,DAYALPURA,"0810900537078810",76.2504927813,26.6036405354
Sikrai,Dausa,Rajasthan,village,RAJBAS,"0810900535078360",76.5424980284,26.8999075421
Dausa,Dausa,Rajasthan,village,JIROTA KHURD,"0810900536078518",76.2758385105,26.8907258861
Sikrai,Dausa,Rajasthan,village,PILWA KHURD,"0810900535078339",76.5289707047,26.9050967812
Sikrai,Dausa,Rajasthan,village,JHIJHAN,"0810900535078365",76.5992890103,26.9023168902
Sikrai,Dausa,Rajasthan,village,KUNDERA DUNGAR,"0810900535078379",76.7085901027,26.9018520447
Mahwa,Dausa,Rajasthan,village,NAUGAON,"0810900534078233",76.9501236284,26.9518047039
Lalsot,Dausa,Rajasthan,village,KUTKIYA KHATUMAR,"0810900537078757",76.4338534845,26.6597174535
Lalsot,Dausa,Rajasthan,village,PATALWAS,"0810900537078768",76.3233008603,26.6853617333
Lalsot,Dausa,Rajasthan,village,JAGNER TURKAN,"0810900537078703",76.2161431267,26.6848307062
Lalsot,Dausa,Rajasthan,village,GOPALPURA,"0810900537078720",76.2780447374,26.6850265598
Mahwa,Dausa,Rajasthan,village,BIRANA,"0810900534078221",76.9145660119,27.0223276970
Lalsot,Dausa,Rajasthan,village,SALAGRAMPURA CHAK NO.4,"0810900537078901",76.2972748808,26.5514849215
Lalsot,Dausa,Rajasthan,village,CHAK NO.5,"0810900537078902",76.3045443000,26.5528900227
Lalsot,Dausa,Rajasthan,village,NAGRAS,"0810900537078951",76.3597080758,26.5405878317
Dausa,Dausa,Rajasthan,village,KHORA KALAN,"0810900536078463",76.4059603655,26.9630028217
Mahwa,Dausa,Rajasthan,village,MOHANPUR,"0810900534078249",76.9910816950,26.9801475645
Baswa,Dausa,Rajasthan,village,RAIWASA,"0810900533077912",76.5229916006,27.0993730272
Baswa,Dausa,Rajasthan,village,CHIMAPURA,"0810900533077937",76.5377829155,27.0988858153
Baswa,Dausa,Rajasthan,village,ANCHERI,"0810900533077911",76.5001481573,27.1035945623
Mahwa,Dausa,Rajasthan,village,BHERKHO,"0810900534078186",76.9732013472,27.1164199099
Dausa,Dausa,Rajasthan,village,PURBIYAWAS,"0810900536078592",76.2315474727,26.7804564846
Sikrai,Dausa,Rajasthan,village,KAROLI,"0810900535078345",76.5051304817,26.8003969831
Dausa,Dausa,Rajasthan,village,PAPARDA,"0810900536078577",76.4257090626,26.7901890099
Sikrai,Dausa,Rajasthan,village,JAGRAMPUR PATTI,"0810900535078403",76.6252548726,26.8126684530
Mahwa,Dausa,Rajasthan,village,AUND,"0810900534078253",77.0119031441,26.9531072468
Baswa,Dausa,Rajasthan,village,MUNABAS,"0810900533078005",76.5587013891,26.9859657223
Baswa,Dausa,Rajasthan,village,PICHUPARA KALAN,"0810900533078025",76.5725381502,26.9829216037
Baswa,Dausa,Rajasthan,village,DHAPAWAN KALAN,"0810900533077938",76.5331163229,27.0895219098
Mahwa,Dausa,Rajasthan,village,KESRI,"0810900534078180",76.9259324334,27.1026294100
Mahwa,Dausa,Rajasthan,village,KHO-KALAN,"0810900534078187",76.9627202543,27.1055812118
Baswa,Dausa,Rajasthan,village,HANGOTA,"0810900533078109",76.7874865066,27.0952583857
Baswa,Dausa,Rajasthan,village,KUKARWARI,"0810900533077988",76.6084280087,27.1004453587
Baswa,Dausa,Rajasthan,village,TIGRIYA,"0810900533078106",76.7686969502,27.1088850726
Lalsot,Dausa,Rajasthan,village,SITAPURA,"0810900537078691",76.1860018121,26.6743636711
Lalsot,Dausa,Rajasthan,village,BILKA,"0810900537078712",76.2447938455,26.6707977692
Lalsot,Dausa,Rajasthan,village,TUNTIYAWAS,"0810900537078721",76.2881647385,26.6864449053
Lalsot,Dausa,Rajasthan,village,GHATA,"0810900537078755",76.4251417030,26.6767072004
Lalsot,Dausa,Rajasthan,village,RAHUWAS,"0810900537078731",76.3258268472,26.6944591404
Lalsot,Dausa,Rajasthan,village,LAHRI KA BAS,"0810900537078748",76.3871795847,26.6830910651
Lalsot,Dausa,Rajasthan,village,KUTALWAS,"0810900537078733",76.3345099792,26.7059386885
Lalsot,Dausa,Rajasthan,village,DHAUN,"0810900537078756",76.4550037274,26.7064418299
Dausa,Dausa,Rajasthan,village,PRAHLADPURA,"0810900536078600",76.1937160826,26.7074211735
Lalsot,Dausa,Rajasthan,village,HEMLYAWALA,"0810900537078679",76.1720118126,26.7140591107
Lalsot,Dausa,Rajasthan,village,MOHANPURA,"0810900537078730",76.3088350349,26.7029542446
Lalsot,Dausa,Rajasthan,village,HAMAWAS,"0810900537078744",76.3639008237,26.7209240408
Lalsot,Dausa,Rajasthan,village,CHURIYAWAS,"0810900537078895",76.3568373242,26.7186683729
Dausa,Dausa,Rajasthan,village,PIPALYA CHAINPURA,"0810900536078599",76.2099096537,26.7156774588
Lalsot,Dausa,Rajasthan,village,NICHUNIYA,"0810900537078719",76.2945898291,26.7135587495
Dausa,Dausa,Rajasthan,village,JAILAMPURA,"0810900536078611",76.2514228643,26.7173569800
Lalsot,Dausa,Rajasthan,village,SAHASPURA,"0810900537078718",76.2842005152,26.7201407464
Lalsot,Dausa,Rajasthan,village,DAGO,"0810900537078782",76.4004862269,26.5967920718
Lalsot,Dausa,Rajasthan,village,SRI GANESHPURA,"0810900537078800",76.2558405580,26.6392096566
Lalsot,Dausa,Rajasthan,village,BASRA,"0810900537078822",76.2027741919,26.6424573726
Lalsot,Dausa,Rajasthan,village,MALWAS,"0810900537078706",76.2105470829,26.6459543427
Lalsot,Dausa,Rajasthan,village,BICHHA (BILKA),"0810900537078710",76.2406005354,26.6451568210
Lalsot,Dausa,Rajasthan,village,KOLIWAS,"0810900537078771",76.3692856631,26.6657145297
Lalsot,Dausa,Rajasthan,village,RAMSAR,"0810900537078762",76.3596266445,26.6743711705
Dausa,Dausa,Rajasthan,village,KHOHRA KHURD,"0810900536078451",76.3989145396,27.0377328747
Mahwa,Dausa,Rajasthan,village,KHERLA GADALI,"0810900534078243",76.9847808431,27.0495089292
Mahwa,Dausa,Rajasthan,village,AKBERPUR,"0810900534078172",76.9024624706,27.0554998848
Baswa,Dausa,Rajasthan,village,BAIJUPARA,"0810900533078099",76.7576163166,27.0378343084
Baswa,Dausa,Rajasthan,village,JHUTHAHERA KALAN,"0810900533078118",76.7723128911,27.0506547480
Dausa,Dausa,Rajasthan,village,BHAIYAPURA,"0810900536078429",76.2841846821,27.0585973555
Dausa,Dausa,Rajasthan,village,RAMPURA KHURD,"0810900536078527",76.2881499553,26.8582524225
Sikrai,Dausa,Rajasthan,village,DEORI,"0810900535078342",76.5064031723,26.8548588018
Sikrai,Dausa,Rajasthan,village,AGAULI,"0810900535078391",76.5471820168,26.8562565701
Dausa,Dausa,Rajasthan,village,SINGWARA,"0810900536078525",76.2742043469,26.8507154225
Dausa,Dausa,Rajasthan,village,KARANPURA,"0810900536078589",76.2701295711,26.8076480622
Dausa,Dausa,Rajasthan,village,ITARARA,"0810900536078579",76.4123818244,26.8131875683
Sikrai,Dausa,Rajasthan,village,LANKA,"0810900535078394",76.5512818071,26.7942520856
Sikrai,Dausa,Rajasthan,village,JODHIA,"0810900535078398",76.6047528130,26.8173076504
Sikrai,Dausa,Rajasthan,village,KHERAWAS,"0810900535078350",76.5198130167,26.8216190343
Sikrai,Dausa,Rajasthan,village,UDALWARA,"0810900535078392",76.5623194002,26.8350340558
Dausa,Dausa,Rajasthan,village,JAISINGHPURA,"0810900536078557",76.4142886724,26.8395884755
Sikrai,Dausa,Rajasthan,village,KORRA KHURD,"0810900535078352",76.5234292790,26.8392538107
Dausa,Dausa,Rajasthan,village,KHARANDI,"0810900536078562",76.4668328637,26.8302325902
Sikrai,Dausa,Rajasthan,village,BUJOT,"0810900535078407",76.6287432284,26.8427373183
Mahwa,Dausa,Rajasthan,village,JALALPUR,"0810900534078271",76.9917551303,26.8872389517
Mahwa,Dausa,Rajasthan,village,SULTANPUR,"0810900534078270",76.9816833050,26.8868757638
Dausa,Dausa,Rajasthan,village,DALELPURA,"0810900536078521",76.3062969368,26.8797330155
Sikrai,Dausa,Rajasthan,village,LAKHANPUR,"0810900535078420",76.7418325501,26.8928847083
Mahwa,Dausa,Rajasthan,village,RATANPURA,"0810900534078268",76.9805540158,26.8925844010
Sikrai,Dausa,Rajasthan,village,MINAWARA,"0810900535078358",76.5390416942,26.8865935249
Sikrai,Dausa,Rajasthan,village,GUJARWARA,"0810900535078357",76.5358128038,26.8793265154
Dausa,Dausa,Rajasthan,village,SURAJPURA,"0810900536078546",76.3743507856,26.8830327423
Sikrai,Dausa,Rajasthan,village,CHANDPURA,"0810900535078385",76.6232094630,26.8931443215
Sikrai,Dausa,Rajasthan,village,NAHARNA,"0810900535078359",76.5385758033,26.8956175654
Dausa,Dausa,Rajasthan,village,GOTHRA,"0810900536078564",76.4735642864,26.8801642452
Sikrai,Dausa,Rajasthan,village,JHARNA,"0810900535078362",76.5755175076,26.8914315922
Sikrai,Dausa,Rajasthan,village,NAHAR KHORA,"0810900535078421",76.7521660244,26.8879282392
Mahwa,Dausa,Rajasthan,village,DHAND,"0810900534078279",77.0505098961,26.9027702987
Sikrai,Dausa,Rajasthan,village,GIJGARH,"0810900535078384",76.6473972668,26.8914152484
Dausa,Dausa,Rajasthan,village,RUDMAL KA BAS,"0810900536078568",76.4877145262,26.8967170627
Mahwa,Dausa,Rajasthan,village,KHILCHPUR,"0810900534078264",77.0276074802,26.9161246204
Sikrai,Dausa,Rajasthan,village,PILORI,"0810900535078319",76.7148655359,26.9589527072
Sikrai,Dausa,Rajasthan,village,KHERLA,"0810900535078320",76.7043935376,26.9556250512
Sikrai,Dausa,Rajasthan,village,KHERI RAMLA,"0810900535078318",76.7242928965,26.9612106420
Tijara,Alwar,Rajasthan,village,INDAUR,"0810400496072249",76.9375037686,28.0977088971
Tijara,Alwar,Rajasthan,village,RAIPUR,"0810400496072386",76.8690891830,27.8709418987
Behror,Alwar,Rajasthan,village,BANHARH,"0810400493071925",76.2026608750,27.9174117883
Tijara,Alwar,Rajasthan,village,ALLAHPURMEVA,"0810400496072331",76.8908523789,27.9618287576
Behror,Alwar,Rajasthan,village,MAJRI KALAN,"0810400493071841",76.3198299873,27.9967124799
Behror,Alwar,Rajasthan,village,MANGALPUR,"0810400493071781",76.3646577819,28.1202470976
Pahari,Bharatpur,Rajasthan,village,HULTANA,"0810500505073863",77.2035359670,27.7486306315
Kaman,Bharatpur,Rajasthan,village,KHERLI GUMANI,"0810500506073997",77.2501695936,27.7600083924
Sikrai,Dausa,Rajasthan,village,GILARI,"0810900535078369",76.6335831748,26.9113231277
Mahwa,Dausa,Rajasthan,village,TALCHIRI,"0810900534078265",77.0138973701,26.9162599824
Dausa,Dausa,Rajasthan,village,KHERLI,"0810900536078548",76.3919489760,26.9030336954
Sikrai,Dausa,Rajasthan,village,RAMERA,"0810900535078378",76.7220799769,26.9057330488
Sikrai,Dausa,Rajasthan,village,PILWA KALAN,"0810900535078338",76.5320311744,26.9136134194
Sikrai,Dausa,Rajasthan,village,CHAK GANNIPUR,"0810900535078373",76.7054479345,26.9244477897
Sikrai,Dausa,Rajasthan,village,KUNDERA KHURD,"0810900535078374",76.7099721829,26.9238160681
Dausa,Dausa,Rajasthan,village,PARLI,"0810900536078496",76.4270956628,26.9223683571
Dausa,Dausa,Rajasthan,village,KALAKHOH,"0810900536078565",76.4872070126,26.9100253813
Dausa,Dausa,Rajasthan,village,DAUSA KHURD,"0810900536078500",76.3405070488,26.9206101279
Dausa,Dausa,Rajasthan,village,PALAWAS,"0810900536078490",76.4165332617,26.9264758009
Sikrai,Dausa,Rajasthan,village,INKTA,"0810900535078330",76.5823665197,26.9315808790
