SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Merta,Nagaur,Rajasthan,village,JODRAS KALAN,"0811200562083216",74.1504615330,26.5975995694
Merta,Nagaur,Rajasthan,village,GAGRANA,"0811200562083160",73.8649483356,26.5715124564
Nagaur,Nagaur,Rajasthan,village,KRISHANPURA,"0811200560082849",73.6671016980,27.2862029776
Didwana,Nagaur,Rajasthan,village,MAMDODHA,"0811200558082522",74.3582518092,27.3472601224
Nagaur,Nagaur,Rajasthan,village,BHADWASI,"0811200560082850",73.6724817967,27.3160487184
Nagaur,Nagaur,Rajasthan,village,KAVLESAR,"0811200560082855",73.7671142634,27.3288464448
Didwana,Nagaur,Rajasthan,village,TOLASAR,"0811200558082559",74.8003090188,27.3689407639
Didwana,Nagaur,Rajasthan,village,RAMASAWAS,"0811200558082509",74.5882072350,27.3578068147
Makrana,Nagaur,Rajasthan,village,RANIGAON,"0811200565083610",74.4171345908,27.0915260155
Didwana,Nagaur,Rajasthan,village,MAULASAR,"0811200558082635",74.7372004131,27.3085506787
Didwana,Nagaur,Rajasthan,village,DABRA,"0811200558082637",74.7734352682,27.3284816912
Nawa,Nagaur,Rajasthan,village,TODAS,"0811200566083757",75.0395160785,27.3204056590
Nagaur,Nagaur,Rajasthan,village,MARI,"0811200560082970",73.6405550199,26.9061357601
Kheenvsar,Nagaur,Rajasthan,village,CHARADDA,"0811200561083080",73.4489073201,26.9037142947
Nagaur,Nagaur,Rajasthan,village,MANAKPUR,"0811200560082966",73.5405500361,26.8902909869
Parbatsar,Nagaur,Rajasthan,village,ADANI,"0811200564083511",74.7523696546,26.9554873218
Makrana,Nagaur,Rajasthan,village,DHANDHOLIN,"0811200565083718",74.5678071968,26.9434244913
Fatehpur,Sikar,Rajasthan,village,CHUWAS,"0811100551081293",74.9321372072,27.9097179539
Fatehpur,Sikar,Rajasthan,village,DHANI LAWANDA,"0811100551081207",75.0320068170,28.1300348401
Fatehpur,Sikar,Rajasthan,village,JUGALPURA,"0811100551081194",74.8690782322,28.1263804401
Fatehpur,Sikar,Rajasthan,village,THIMOLI,"0811100551081220",75.0965049915,28.1304227176
Fatehpur,Sikar,Rajasthan,village,BABLA,"0811100551081191",74.9108368611,28.1383196411
Lachhmangarh,Sikar,Rajasthan,village,PPLI,"0811100552081354",75.0911320882,27.8565384273
Lachhmangarh,Sikar,Rajasthan,village,BUJYANAU,"0811100552081319",74.8692131425,27.8467621595
Lachhmangarh,Sikar,Rajasthan,village,DAGRA,"0811100552081325",74.9430522142,27.8524231643
Lachhmangarh,Sikar,Rajasthan,village,KHALANAU,"0811100552081318",74.8522138639,27.8453051519
Nagaur,Nagaur,Rajasthan,village,INDAS,"0811200560082875",73.6601790582,27.2072216457
Nagaur,Nagaur,Rajasthan,village,SADOKAN,"0811200560082909",73.8430471647,27.2072909537
Jayal,Nagaur,Rajasthan,village,BORIND KHURD,"0811200559082730",74.1338348569,27.2395111201
Nagaur,Nagaur,Rajasthan,village,PITHASIYA,"0811200560082910",73.8714441161,27.2310469255
Nagaur,Nagaur,Rajasthan,village,KHETOLAV,"0811200560082912",73.9000022810,27.2290209667
Fatehpur,Sikar,Rajasthan,village,BHAJDESAR,"0811100551081231",74.8237041928,28.0348838870
Fatehpur,Sikar,Rajasthan,village,BHAGASARA,"0811100551081312",75.1325252019,27.9464512363
Fatehpur,Sikar,Rajasthan,village,MANDELA BARA,"0811100551081276",74.9037169602,27.9486033230
Sikar,Sikar,Rajasthan,village,SIHASAN,"0811100553081553",75.2405330960,27.6721205226
Lachhmangarh,Sikar,Rajasthan,village,KALWA KHALSA,"0811100552081394",74.7184752198,27.6673586091
Lachhmangarh,Sikar,Rajasthan,village,CHARAN KI DHANI,"0811100552081393",74.7334418627,27.6567230053
Nawa,Nagaur,Rajasthan,village,CHITAWA,"0811200566083785",74.9903741853,27.2726624376
Didwana,Nagaur,Rajasthan,village,KHARES,"0811200558082575",74.5289642128,27.2435139817
Jayal,Nagaur,Rajasthan,village,BORIND KALAN,"0811200559082731",74.1358777980,27.2582238704
Nagaur,Nagaur,Rajasthan,village,DHUNDHIYA,"0811200560082854",73.7446634353,27.3210214354
Didwana,Nagaur,Rajasthan,village,DAULATPURA,"0811200558082545",74.6493347935,27.3721914129
Didwana,Nagaur,Rajasthan,village,KOLIYA,"0811200558082516",74.4601833347,27.3535475671
Ladnu,Nagaur,Rajasthan,village,SILANWAD,"0811200557082434",74.2586255461,27.3512740065
Jayal,Nagaur,Rajasthan,village,JANEWA PASCHIM,"0811200559082667",73.8864156856,27.4130583893
Nagaur,Nagaur,Rajasthan,village,KHARIYA,"0811200560082815",73.5080798169,27.3986604290
Didwana,Nagaur,Rajasthan,village,SEWA,"0811200558082501",74.6884002617,27.4414286305
Ladnu,Nagaur,Rajasthan,village,GIRDODAKHARA,"0811200557082449",74.5775047760,27.4911129737
Danta Ramgarh,Sikar,Rajasthan,village,MANDA,"0811100554081880",75.1530671159,27.2007743793
Danta Ramgarh,Sikar,Rajasthan,village,KULI,"0811100554081917",75.2952665071,27.2070517624
Lachhmangarh,Sikar,Rajasthan,village,MADHOPURA,"0811100552081351",75.1389090393,27.8828948624
Fatehpur,Sikar,Rajasthan,village,CHACHIWAD CHHOTA,"0811100551081284",74.7620358204,27.8673505926
Fatehpur,Sikar,Rajasthan,village,BBIPUR BARA,"0811100551081291",74.9294079329,27.8804918812
Lachhmangarh,Sikar,Rajasthan,village,ALAKPURA GODARA,"0811100552081331",75.0126384835,27.8780727687
Fatehpur,Sikar,Rajasthan,village,MARRATHU BARI,"0811100551081289",74.8645318799,27.8793817652
Fatehpur,Sikar,Rajasthan,village,THITHAWATA PIRON KA,"0811100551081275",74.8690919383,27.9696147827
Fatehpur,Sikar,Rajasthan,village,DAULTABAD,"0811100551081247",74.9698086313,28.0306094856
Fatehpur,Sikar,Rajasthan,village,ASAS,"0811100551081235",74.9265661099,28.0407522562
Fatehpur,Sikar,Rajasthan,village,SAHABSAR,"0811100551081233",74.8683059800,28.0340894570
Jayal,Nagaur,Rajasthan,village,KHARI JODHAN,"0811200559082700",74.2038126015,27.3767855503
Jayal,Nagaur,Rajasthan,village,TANVARA,"0811200559082683",74.0744726205,27.3737016359
Didwana,Nagaur,Rajasthan,village,GARDIJABASANI,"0811200558082479",74.4971446723,27.4053055698
Nagaur,Nagaur,Rajasthan,village,UNTWALIYA,"0811200560082823",73.6637824530,27.3984461009
Ladnu,Nagaur,Rajasthan,village,KHIVAJ,"0811200557082456",74.6752482483,27.5314932238
Didwana,Nagaur,Rajasthan,village,BANWASA,"0811200558082551",74.7841498213,27.4209216748
Nagaur,Nagaur,Rajasthan,village,KHETAS,"0811200560082836",73.7484411251,27.3757440859
Didwana,Nagaur,Rajasthan,village,PALOT,"0811200558082477",74.4461927206,27.4057749633
Lachhmangarh,Sikar,Rajasthan,village,BHILUNDA,"0811100552081438",74.8756738634,27.5695967429
Sri Madhopur,Sikar,Rajasthan,village,BALWAR,"0811100555082034",75.6201631585,27.5913507826
Lachhmangarh,Sikar,Rajasthan,village,DHOLPALIYIAN,"0811100552081422",74.8075336074,27.5775449317
Sikar,Sikar,Rajasthan,village,BARAL,"0811100553081677",75.3582503930,27.5779628312
Lachhmangarh,Sikar,Rajasthan,village,BODLASHI,"0811100552081434",74.8303722878,27.5747187580
Lachhmangarh,Sikar,Rajasthan,village,TIRWA,"0811100552081436",74.8532875583,27.5777308974
Fatehpur,Sikar,Rajasthan,village,RUGNATHPURA,"0811100551081259",74.9439215782,27.9752296817
Fatehpur,Sikar,Rajasthan,village,KHURI,"0811100551081261",74.9146078912,27.9685518399
Fatehpur,Sikar,Rajasthan,village,BASWA,"0811100551081310",75.1337840358,27.9712903227
Kotra,Udaipur,Rajasthan,village,BORADI,"0813000687105907",73.1879391804,24.5848597791
Lasadiya,Udaipur,Rajasthan,village,DHAMNIA JAGR,"0813000691107068",74.3112480106,24.2150389928
Sarada,Udaipur,Rajasthan,village,AMBALA,"0813000693107440",73.7865139377,24.2032285339
Sikar,Sikar,Rajasthan,village,HATHOJ,"0811100553081671",75.4039660829,27.5975217777
Sikar,Sikar,Rajasthan,village,SEWAD CHHOTI,"0811100553081577",74.9693391516,27.5819292417
Neem-Ka-Thana,Sikar,Rajasthan,village,BASRI KALA,"0811100556082276",75.7253632670,27.6076361067
Sikar,Sikar,Rajasthan,village,DASSA KI DHANI,"0811100553081560",75.1972193429,27.6020932134
Sikar,Sikar,Rajasthan,village,PALWAS,"0811100553081538",75.0679580991,27.6028065456
Sri Madhopur,Sikar,Rajasthan,village,RAMPURA,"0811100555081949",75.5482560143,27.6219292898
Sikar,Sikar,Rajasthan,village,SIHOT BARI,"0811100553081581",74.9153730827,27.5576462762
Sikar,Sikar,Rajasthan,village,KAWARPURA,"0811100553081533",75.0746851585,27.5857300269
Lachhmangarh,Sikar,Rajasthan,village,DHANI BHAKHRAN,"0811100552081440",74.9311543840,27.5909156566
Lachhmangarh,Sikar,Rajasthan,village,PRATAPPURA,"0811100552081462",75.0806534465,27.7543491163
Sikar,Sikar,Rajasthan,village,PALTHANA,"0811100553081494",75.0978626681,27.7405242594
Lachhmangarh,Sikar,Rajasthan,village,BANAL,"0811100552081370",74.9647304167,27.7914124209
Lachhmangarh,Sikar,Rajasthan,village,BOGRIYO KA BAS,"0811100552081470",75.1236668210,27.8102727105
Lachhmangarh,Sikar,Rajasthan,village,SYORANA KA BAS,"0811100552081360",75.0816131767,27.8073272064
Lasadiya,Udaipur,Rajasthan,village,SATATALAI,"0813000691106989",74.1382522966,24.3458480158
Salumbar,Udaipur,Rajasthan,village,DEVPURA,"0813000692107139",74.0917456302,24.2284849386
Jhadol,Udaipur,Rajasthan,village,BORIYA,"0813000688106293",73.3739414837,24.2307521920
Lachhmangarh,Sikar,Rajasthan,village,DOTASARAN,"0811100552081408",74.8990288334,27.7304485704
Sikar,Sikar,Rajasthan,village,GORTHA BHUKRAN,"0811100553081514",75.1660237222,27.7273933842
Lachhmangarh,Sikar,Rajasthan,village,BAU,"0811100552081466",75.1049736703,27.8016044313
Lachhmangarh,Sikar,Rajasthan,village,JAJOD,"0811100552081379",74.8588291781,27.7856464947
Lachhmangarh,Sikar,Rajasthan,village,KANTEWA,"0811100552081368",74.9996717996,27.7933141365
Sri Madhopur,Sikar,Rajasthan,village,KAIRPURA,"0811100555081944",75.5725794036,27.6554455197
Lachhmangarh,Sikar,Rajasthan,village,CHARNON KI DHANI,"0811100552081380",74.8635643259,27.6378180674
Lachhmangarh,Sikar,Rajasthan,village,BIJARAPURA,"0811100552081448",74.9427085702,27.6326812406
Lachhmangarh,Sikar,Rajasthan,village,TIROKI KHURD,"0811100552081389",74.7870107203,27.7157615474
Lachhmangarh,Sikar,Rajasthan,village,DALMAS,"0811100552081453",74.9750566505,27.7227772393
Sikar,Sikar,Rajasthan,village,JERTHI,"0811100553081512",75.1982307322,27.7469816384
Lachhmangarh,Sikar,Rajasthan,village,BAGRI,"0811100552081326",74.9690230685,27.8338837799
Lachhmangarh,Sikar,Rajasthan,village,SOLA,"0811100552081405",74.8411336847,27.7330309944
Lachhmangarh,Sikar,Rajasthan,village,HAPAS,"0811100552081455",74.9485724176,27.7433499939
Sikar,Sikar,Rajasthan,village,THORASI,"0811100553081496",75.1166443108,27.7594892777
Nawa,Nagaur,Rajasthan,village,GAWANRIYA,"0811200566083876",75.0274628084,27.0944550902
Jayal,Nagaur,Rajasthan,village,BHENWAOL,"0811200559082745",74.2518824238,27.1474930539
Nawa,Nagaur,Rajasthan,village,BHAUNTA,"0811200566083867",74.9470684339,27.1613898736
Didwana,Nagaur,Rajasthan,village,BHAWAD,"0811200558082590",74.4288538775,27.1481056065
Nagaur,Nagaur,Rajasthan,village,RAMSAR,"0811200560082903",73.7393521281,27.1307818338
Didwana,Nagaur,Rajasthan,village,KHARWALIYA,"0811200558082596",74.4847041620,27.1561258451
Neem-Ka-Thana,Sikar,Rajasthan,village,SHIVNAGAR,"0811100556082170",75.6525984305,27.7050057277
Didwana,Nagaur,Rajasthan,village,KHAKHOLI,"0811200558082564",74.7292122589,27.3590170427
Nagaur,Nagaur,Rajasthan,village,BHADANA,"0811200560082918",73.8184606191,27.2822973191
Merta,Nagaur,Rajasthan,village,BERAS KHURD,"0811200562083265",74.2379912894,26.6651541381
Parbatsar,Nagaur,Rajasthan,village,KHOKHARIYA,"0811200564083581",74.5873858871,26.6803340524
Degana,Nagaur,Rajasthan,village,BIKHARNIYAKALAN,"0811200563083419",74.3490169485,26.6654119727
Merta,Nagaur,Rajasthan,village,RALIYAWATA,"0811200562083211",74.1572180607,26.6641232433
Degana,Nagaur,Rajasthan,village,ORIYANA,"0811200563083476",74.5210130382,26.6803585808
Degana,Nagaur,Rajasthan,village,MODIKALA,"0811200563083470",74.4842650837,26.6716035660
Jayal,Nagaur,Rajasthan,village,TATARVI,"0811200559082787",74.2604057174,27.1018188660
Degana,Nagaur,Rajasthan,village,SARANDA,"0811200563083384",74.1661934131,26.8131678719
Parbatsar,Nagaur,Rajasthan,village,BITHWALIYA,"0811200564083531",74.4374462819,26.8323229558
Degana,Nagaur,Rajasthan,village,ANTROLI KHURD,"0811200563083385",74.1780386321,26.8283998768
Didwana,Nagaur,Rajasthan,village,KALTABASNI,"0811200558082505",74.6410646354,27.3943953059
Didwana,Nagaur,Rajasthan,village,SHEKHABASNI,"0811200558082506",74.6204183248,27.3819501399
Didwana,Nagaur,Rajasthan,village,PHOGRI,"0811200558082547",74.6891017547,27.3794033525
Fatehpur,Sikar,Rajasthan,village,DHAKALI,"0811100551081252",75.1154917866,28.0169091619
Merta,Nagaur,Rajasthan,village,PITHAS,"0811200562083164",73.9173667531,26.4875869042
Degana,Nagaur,Rajasthan,village,RAWAT KHERA,"0811200563083458",74.4190010279,26.5014516312
Degana,Nagaur,Rajasthan,village,LADPURA,"0811200563083457",74.3801287647,26.4995214292
Makrana,Nagaur,Rajasthan,village,BINGARI,"0811200565083650",74.4655512386,27.0940184475
Ladnu,Nagaur,Rajasthan,village,MINDASRI,"0811200557082446",74.5065751519,27.4924744674
Nagaur,Nagaur,Rajasthan,village,CHAU,"0811200560082828",73.8222874113,27.4523507056
Degana,Nagaur,Rajasthan,village,NIMBRI KALAN,"0811200563083352",74.3863262741,26.7569506652
Vallabhnagar,Udaipur,Rajasthan,village,PURIAKHERI,"0813000690106678",73.9822427875,24.7115459456
Parbatsar,Nagaur,Rajasthan,village,NORVA,"0811200564083517",74.7323028876,26.8956382417
Merta,Nagaur,Rajasthan,village,SHYAMPURA,"0811200562083187",74.0855311276,26.5935179897
Degana,Nagaur,Rajasthan,village,DODIYANA,"0811200563083446",74.3613109145,26.5920084306
Merta,Nagaur,Rajasthan,village,AUBDAND,"0811200562083199",74.0470983345,26.7469019623
Degana,Nagaur,Rajasthan,village,PALIYAWAS,"0811200563083411",74.2616802039,26.7379839717
Degana,Nagaur,Rajasthan,village,RAIGADH,"0811200563083431",74.4059390497,26.7900281040
Degana,Nagaur,Rajasthan,village,POLAS VISHNOYA,"0811200563083349",74.0815773827,26.8231924938
Merta,Nagaur,Rajasthan,village,DUKIYA,"0811200562083223",74.1024828292,26.5230513927
Degana,Nagaur,Rajasthan,village,KORD,"0811200563083461",74.3569535646,26.5370107207
Degana,Nagaur,Rajasthan,village,KODIYA,"0811200563083451",74.3207430877,26.5497790244
Merta,Nagaur,Rajasthan,village,DHANERIYA,"0811200562083225",74.0727981410,26.5338831142
Merta,Nagaur,Rajasthan,village,GANGARDA,"0811200562083123",73.9160260839,26.6704114409
Sri Madhopur,Sikar,Rajasthan,village,JORAWARNAGAR,"0811100555082044",75.6528185001,27.5406511603
Nawa,Nagaur,Rajasthan,village,CHARANWAS,"0811200566083765",74.8868393661,27.2410155642
Didwana,Nagaur,Rajasthan,village,LOROLI KHURD,"0811200558082579",74.4172434762,27.2304924376
Sikar,Sikar,Rajasthan,village,GANESHPURA,"0811100553081607",74.8889326670,27.4027813729
Merta,Nagaur,Rajasthan,village,RAMLIYAS,"0811200562083165",73.8988715648,26.4834745559
Kheenvsar,Nagaur,Rajasthan,village,KHERVA,"0811200561083075",73.4996765861,26.9562616959
Jayal,Nagaur,Rajasthan,village,MEHARWAS,"0811200559082713",74.0885891189,27.1946241961
Jayal,Nagaur,Rajasthan,village,JHALALAR,"0811200559082728",74.1262047520,27.2069571858
Makrana,Nagaur,Rajasthan,village,LADPUR,"0811200565083620",74.6679251044,27.2190693220
Jayal,Nagaur,Rajasthan,village,AHIRPURA,"0811200559082753",74.1743325978,27.1684318888
Jayal,Nagaur,Rajasthan,village,UNCHAYRA,"0811200559082752",74.2017779859,27.1439949629
Makrana,Nagaur,Rajasthan,village,RAMPURA,"0811200565083624",74.7059840221,27.1894022925
Degana,Nagaur,Rajasthan,village,DAOLI KHARI,"0811200563083322",74.2794399559,27.0550365858
Nawa,Nagaur,Rajasthan,village,AJITPURA,"0811200566083878",75.0522710858,27.0802836860
Makrana,Nagaur,Rajasthan,village,KAJANA,"0811200565083682",74.6082385248,27.0633802711
Kheenvsar,Nagaur,Rajasthan,village,KHINVSAR,"0811200561083070",73.4084787929,26.9786327712
Jayal,Nagaur,Rajasthan,village,NARADHANA,"0811200559082764",73.9043821838,27.0823932882
Merta,Nagaur,Rajasthan,village,GEMALIYAWAS,"0811200562083238",74.0309552632,26.5054120336
Degana,Nagaur,Rajasthan,village,DEVGARH,"0811200563083484",74.4379852191,26.5257824060
Merta,Nagaur,Rajasthan,village,JHINTIYA,"0811200562083253",74.1807049811,26.5141922165
Merta,Nagaur,Rajasthan,village,KALIYATRA,"0811200562083252",74.1955470491,26.5276079847
Degana,Nagaur,Rajasthan,village,ANTROLI KALAN,"0811200563083380",74.1929115388,26.8392779212
Degana,Nagaur,Rajasthan,village,KIRAR,"0811200563083403",74.3677830996,26.8599913167
Ladnu,Nagaur,Rajasthan,village,KOYAL,"0811200557082425",74.3703673460,27.5325087920
Ladnu,Nagaur,Rajasthan,village,BHINDASARI,"0811200557082414",74.5728236194,27.5310657555
Nagaur,Nagaur,Rajasthan,village,LADIYA,"0811200560082795",73.7245479465,27.5010130649
Jayal,Nagaur,Rajasthan,village,TALNIAU,"0811200559082661",74.0325657531,27.5011987065
Parbatsar,Nagaur,Rajasthan,village,KHANPURA,"0811200564083549",74.6634075137,26.8058816978
Parbatsar,Nagaur,Rajasthan,village,ANTROLI,"0811200564083532",74.4288907922,26.8055084444
Jayal,Nagaur,Rajasthan,village,KHANPUR MANJARA,"0811200559082716",74.0122875040,27.1880406686
Nawa,Nagaur,Rajasthan,village,RASAL,"0811200566083810",74.7785555121,27.1986808559
Makrana,Nagaur,Rajasthan,village,CHAND,"0811200565083619",74.6341859214,27.2031156399
Jayal,Nagaur,Rajasthan,village,DHARANA,"0811200559082727",74.1265670023,27.1775350306
Didwana,Nagaur,Rajasthan,village,BAGTPURA,"0811200558082598",74.4889401164,27.1982610727
Nawa,Nagaur,Rajasthan,village,CHANDPURA,"0811200566083797",74.8792863765,27.2195363017
Merta,Nagaur,Rajasthan,village,SURPURA,"0811200562083233",74.0473001979,26.4383789525
Merta,Nagaur,Rajasthan,village,PHALKI,"0811200562083231",73.9408877696,26.4367220814
Merta,Nagaur,Rajasthan,village,AKWAS,"0811200562083279",74.2564846873,26.4757307786
Danta Ramgarh,Sikar,Rajasthan,village,MADNI,"0811100554081836",75.4035587845,27.4174073427
Makrana,Nagaur,Rajasthan,village,KHERI SHILA,"0811200565083733",74.4572539187,26.8885487116
Nagaur,Nagaur,Rajasthan,village,INDOKLI,"0811200560082980",73.8247537013,26.8635044775
Degana,Nagaur,Rajasthan,village,KITALSAR,"0811200563083401",74.3704192948,26.8779986778
Degana,Nagaur,Rajasthan,village,DEGANA,"0811200563083491",74.3206856650,26.8909332976
Degana,Nagaur,Rajasthan,village,MITHRIYA,"0811200563083369",74.3528134229,26.9513530874
Nawa,Nagaur,Rajasthan,village,MANDWARA,"0811200566800541",74.8497937369,27.0486080905
Nawa,Nagaur,Rajasthan,village,PALARI,"0811200566083909",74.8739402186,27.0459392715
Kheenvsar,Nagaur,Rajasthan,village,HEMPURA,"0811200561083015",73.1878704521,26.9737321906
Nagaur,Nagaur,Rajasthan,village,JODAVARPURA,"0811200560082950",73.4939697584,26.9955834846
Nawa,Nagaur,Rajasthan,village,MAHARAJPURA,"0811200566083901",75.0709407133,27.0601663461
Nawa,Nagaur,Rajasthan,village,MUNDGASOI,"0811200566083943",75.2058172931,27.0657592056
Nawa,Nagaur,Rajasthan,village,ASPURA,"0811200566083800",74.8747825701,27.1902909809
Nawa,Nagaur,Rajasthan,village,MUNPURA,"0811200566083830",74.9497219935,27.1976123018
Kheenvsar,Nagaur,Rajasthan,village,SINDHPURA,"0811200561083004",73.1226512612,27.1108755029
Jayal,Nagaur,Rajasthan,village,JANWAS,"0811200559082734",74.2249525534,27.2488811312
Nawa,Nagaur,Rajasthan,village,CHHAPRI,"0811200566083786",74.9491671688,27.2676582081
Jayal,Nagaur,Rajasthan,village,GUJARIYAWAS,"0811200559082733",74.1966552991,27.2470084463
Nawa,Nagaur,Rajasthan,village,KHARIA,"0811200566083821",74.8936207005,27.1358471716
Makrana,Nagaur,Rajasthan,village,NAWAD,"0811200565083615",74.5133434520,27.1360232042
Makrana,Nagaur,Rajasthan,village,BARWALA,"0811200565083695",74.7771326131,27.1477643670
Nagaur,Nagaur,Rajasthan,village,PITHOLAV,"0811200560082935",73.7606837110,27.1098147547
Nawa,Nagaur,Rajasthan,village,KANKARIYA,"0811200566083860",75.0055987241,27.1553467806
Nagaur,Nagaur,Rajasthan,village,CHIMRANI,"0811200560082891",73.6769156172,27.1100902184
Didwana,Nagaur,Rajasthan,village,BHAMASI,"0811200558082474",74.5068249281,27.4512209120
Nagaur,Nagaur,Rajasthan,village,TTARI,"0811200560082827",73.7641747630,27.4141063338
Nagaur,Nagaur,Rajasthan,village,CHENASAR,"0811200560082822",73.5773869154,27.4126417812
Didwana,Nagaur,Rajasthan,village,DOODHOLI,"0811200558082464",74.4123475689,27.4386287333
Didwana,Nagaur,Rajasthan,village,SUPKA,"0811200558082500",74.6524132783,27.4501967674
Sri Madhopur,Sikar,Rajasthan,village,MAU,"0811100555082094",75.6364964547,27.4227396685
Jayal,Nagaur,Rajasthan,village,BUGARDA,"0811200559082717",73.9879462496,27.1712764418
Jayal,Nagaur,Rajasthan,village,AMBALI,"0811200559082738",74.3090266418,27.1881758787
Didwana,Nagaur,Rajasthan,village,KHATU KHURD,"0811200558082583",74.3660721185,27.1716841652
Kheenvsar,Nagaur,Rajasthan,village,MADPURA,"0811200561083030",73.3650156109,27.1161358343
Nagaur,Nagaur,Rajasthan,village,RAJUWAS,"0811200560082895",73.6895162006,27.1643029533
Nagaur,Nagaur,Rajasthan,village,TAUSAR,"0811200560082898",73.7380093838,27.1593759218
Makrana,Nagaur,Rajasthan,village,JOOSARIYA,"0811200565083700",74.7248888079,27.0938506637
Nawa,Nagaur,Rajasthan,village,DARO KA BAS,"0811200566083891",75.1299889855,27.1172950881
Nawa,Nagaur,Rajasthan,village,KANTIYA,"0811200566083893",75.1537276302,27.1101348672
Jayal,Nagaur,Rajasthan,village,SILARIA,"0811200559082778",74.1388530742,27.0711618926
Makrana,Nagaur,Rajasthan,village,LOROLI,"0811200565083637",74.6104254623,27.0940946851
Jayal,Nagaur,Rajasthan,village,NIMNAGAR,"0811200559082791",74.3082001184,27.0856464307
Nagaur,Nagaur,Rajasthan,village,BHATROKHA,"0811200560082982",73.7329340862,26.8610966510
Parbatsar,Nagaur,Rajasthan,village,GINGOLI,"0811200564083506",74.8110207630,26.9005198602
Kheenvsar,Nagaur,Rajasthan,village,DHANAWAS,"0811200561083078",73.4112324375,26.9001894093
Sri Madhopur,Sikar,Rajasthan,village,KACHERA,"0811100555082045",75.6310867960,27.5300093572
Danta Ramgarh,Sikar,Rajasthan,village,PIRTHIPURA,"0811100554081769",75.3887781217,27.5371451420
Nagaur,Nagaur,Rajasthan,village,ASAWARI,"0811200560082985",73.6924706654,26.7917870645
Merta,Nagaur,Rajasthan,village,MAIDAND KALAN,"0811200562083139",74.0164941119,26.8202478835
Merta,Nagaur,Rajasthan,village,DARA KI DHANI,"0811200562083203",74.0679142437,26.8141296283
Merta,Nagaur,Rajasthan,village,BASNI NETAN,"0811200562083099",73.9142473514,26.8129494911
Girwa,Udaipur,Rajasthan,village,SAVNA KHEDA,"0813000689106610",73.6880912721,24.5216757545
Makrana,Nagaur,Rajasthan,village,LAROLI,"0811200565083713",74.6110233734,26.9659562274
Makrana,Nagaur,Rajasthan,village,CHAKMADAS,"0811200565083727",74.4795840276,26.9555335516
Makrana,Nagaur,Rajasthan,village,MANWA,"0811200565083719",74.5481422920,26.9636187890
Didwana,Nagaur,Rajasthan,village,NAUSAR,"0811200558082627",74.7162459577,27.2156597988
Kheenvsar,Nagaur,Rajasthan,village,NIMBOLA,"0811200561083033",73.3771124070,27.1744591484
Nagaur,Nagaur,Rajasthan,village,GANDILA BASANI,"0811200560082873",73.6987841514,27.1979613838
Sikar,Sikar,Rajasthan,village,BADALWAS,"0811100553081626",75.0867624618,27.4601384546
Didwana,Nagaur,Rajasthan,village,KHARIA,"0811200558082549",74.7344524513,27.4214113492
Ladnu,Nagaur,Rajasthan,village,ROJA,"0811200557082433",74.2372854908,27.3907532711
Jayal,Nagaur,Rajasthan,village,NOSARYA,"0811200559082671",73.9342907716,27.3884716216
Danta Ramgarh,Sikar,Rajasthan,village,GONARA,"0811100554081805",75.2786454608,27.3984308599
Sikar,Sikar,Rajasthan,village,BDOLI,"0811100553081631",75.1478358023,27.4454708462
Nagaur,Nagaur,Rajasthan,village,DHAKORIYA,"0811200560082837",73.7260995778,27.3364804643
Nawa,Nagaur,Rajasthan,village,MANJI KI DHANI,"0811200566083770",75.1236625540,27.3245839498
Nawa,Nagaur,Rajasthan,village,DAULATPURA,"0811200566083753",74.9875319117,27.3125682464
Kheenvsar,Nagaur,Rajasthan,village,NANEU,"0811200561083039",73.3590086335,27.2393888318
Didwana,Nagaur,Rajasthan,village,PYAWAN,"0811200558082538",74.5330816599,27.2982118167
Didwana,Nagaur,Rajasthan,village,BHADASAR,"0811200558082650",74.8631632249,27.3181031708
Jayal,Nagaur,Rajasthan,village,MANGLOD,"0811200559082692",74.0593288000,27.2629261198
Fatehpur,Sikar,Rajasthan,village,DINWA LADKHANI,"0811100551081309",75.1404406914,28.0106906033
Danta Ramgarh,Sikar,Rajasthan,village,KHATIWAS,"0811100554081716",75.3009966250,27.4228759656
Sri Madhopur,Sikar,Rajasthan,village,BAGARAYAWAS,"0811100555082143",75.6596283462,27.4323788537
Makrana,Nagaur,Rajasthan,village,BARU,"0811200565083718",74.5938514248,26.9084633306
Nagaur,Nagaur,Rajasthan,village,SALASNI,"0811200560082976",73.7074656183,26.8965564264
Degana,Nagaur,Rajasthan,village,JAGARWAS,"0811200563083490",74.3151172013,26.9176658993
Nawa,Nagaur,Rajasthan,village,KUNI,"0811200566083932",75.1399594968,26.9819397879
Nawa,Nagaur,Rajasthan,village,BHICHARONKABAS,"0811200566083782",75.0600150511,27.2800670318
Jayal,Nagaur,Rajasthan,village,AAVALIYASAR,"0811200559082655",73.8764372312,27.4781448693
Nagaur,Nagaur,Rajasthan,village,CHLA,"0811200560082809",73.6099174376,27.4630313189
Didwana,Nagaur,Rajasthan,village,ALAKHPURA,"0811200558082622",74.6984021518,27.2914560446
Nagaur,Nagaur,Rajasthan,village,BALWA,"0811200560082871",73.6822851659,27.2577286253
Nagaur,Nagaur,Rajasthan,village,JINDAS,"0811200560082861",73.8417632828,27.3009506986
